status,error,seconds,source,task_type,dataset,model,num_clients,beta,seed,method,base_method,ablation_mode,client_id,split,accuracy,balanced_accuracy,macro_auc,macro_f1,mean_precision,loss,num_samples,num_classes,num_total_classes,num_eval_classes,true_majority_class,true_majority_ratio,pred_majority_class,collapse_ratio,collapse_over_true_majority,collapse_excess,effective_predicted_classes,pred_nonzero_classes,pred_entropy_norm,prob_entropy_norm,mean_max_probability,pred_true_tv,prob_true_tv,per_class_recall,per_class_precision,per_class_f1,true_counts,predicted_class_counts,prob_mean,confusion_matrix_json,checkpoint_path,merged_dir,updated_at
OK,,21.59,merge,small,bloodmnist_224,swin_tiny,3,0.01,42,head_iso_c,head_iso_c,,,test,0.17567962584039754,0.15999046852621196,0.6003180410562401,0.08437617740446549,0.09660676586166189,2.060426410406314,3421,8,8,8,6,0.19467991815258695,7,0.6919029523531132,3.5540540540540544,0.4972230342005262,2.523532458845571,6,0.44514821445626807,0.9979741619939874,0.14587520096463022,0.6267173341128325,0.17312030449798663,0.000000 0.000000 0.000000 0.070812 0.000000 0.158451 0.108108 0.942553,0.000000 0.000000 0.000000 0.315385 0.000000 0.084746 0.185567 0.187157,0.000000 0.000000 0.000000 0.115656 0.000000 0.110429 0.136622 0.312302,244 624 311 579 243 284 666 470,0 0 2 130 3 531 388 2367,0.111924 0.109935 0.117872 0.127751 0.118593 0.134394 0.135525 0.144006,"[[0,0,0,18,0,21,25,180],[0,0,0,9,0,215,93,307],[0,0,0,6,0,10,11,284],[0,0,2,41,2,87,126,321],[0,0,0,18,0,24,5,196],[0,0,0,30,1,45,52,156],[0,0,0,5,0,109,72,480],[0,0,0,3,0,20,4,443]]",/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p01/seed_42/head_iso_c/merged.pt,/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p01/seed_42/head_iso_c,2026-07-24T20:33:41
OK,,21.58,merge,small,bloodmnist_224,swin_tiny,3,0.01,42,head_free_merge,head_free_merge,,,test,0.1601870798012277,0.16054906715576783,0.5973507657845283,0.09744959518314911,0.24801799013495227,2.065692597193803,3421,8,8,8,6,0.19467991815258695,5,0.5147617655656241,2.6441441441441444,0.3200818474130372,2.979328807653317,7,0.5249957841737133,0.99865686653601,0.14304342662964045,0.644840689856767,0.17635671941749997,0.000000 0.001603 0.016077 0.158895 0.000000 0.408451 0.027027 0.672340,0.000000 0.500000 0.714286 0.298701 0.000000 0.065872 0.141732 0.263553,0.000000 0.003195 0.031447 0.207441 0.000000 0.113447 0.045397 0.378670,244 624 311 579 243 284 666 470,0 2 7 308 17 1761 127 1199,0.112682 0.113554 0.117742 0.129119 0.123311 0.138903 0.127721 0.136967,"[[0,0,0,46,3,89,10,96],[0,1,0,14,1,509,17,82],[0,0,5,24,0,54,5,223],[0,0,2,92,9,293,49,134],[0,0,0,37,0,117,3,86],[0,0,0,57,1,116,24,86],[0,1,0,17,3,451,18,176],[0,0,0,21,0,132,1,316]]",/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p01/seed_42/head_free_merge/merged.pt,/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p01/seed_42/head_free_merge,2026-07-24T20:34:03
OK,,21.51,merge,small,bloodmnist_224,swin_tiny,3,0.01,42,head_robustmerge,head_robustmerge,,,test,0.16106401636948262,0.11393710321909084,0.5408396798305947,0.08791641865447881,0.09951446942741812,2.0455456075526164,3421,8,8,8,6,0.19467991815258695,6,0.554808535515931,2.84984984984985,0.36012861736334406,3.0334852876852874,6,0.5336587714530482,0.9962670365538561,0.15230378544285297,0.5100847705349313,0.14762572453498055,0.000000 0.386218 0.000000 0.077720 0.078189 0.000000 0.369369 0.000000,0.000000 0.303145 0.000000 0.330882 0.032479 0.000000 0.129610 0.000000,0.000000 0.339676 0.000000 0.125874 0.045894 0.000000 0.191888 0.000000,244 624 311 579 243 284 666 470,1 795 0 136 585 0 1898 6,0.109644 0.138712 0.103400 0.129751 0.140735 0.110129 0.147960 0.119669,"[[0,21,0,29,46,0,148,0],[1,241,0,9,43,0,328,2],[0,46,0,16,70,0,176,3],[0,96,0,45,115,0,323,0],[0,58,0,14,19,0,151,1],[0,16,0,13,105,0,150,0],[0,302,0,3,115,0,246,0],[0,15,0,7,72,0,376,0]]",/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p01/seed_42/head_robustmerge/merged.pt,/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p01/seed_42/head_robustmerge,2026-07-24T20:34:24
OK,,21.52,merge,small,bloodmnist_224,swin_tiny,3,0.01,42,lamp_merge,lamp_merge,full,,test,0.7755042385267465,0.7644332297804849,0.9612328195537365,0.7589598226527896,0.759396606552834,0.8124070846347982,3421,8,8,8,6,0.19467991815258695,6,0.19672610347851505,1.0105105105105106,0.002046185325928096,7.4880383428435575,8,0.9681959407754387,0.9727575920628547,0.8597814966384099,0.045600701549254594,0.045527828181173166,0.704918 0.791667 0.678457 0.664940 0.835391 0.658451 0.834835 0.946809,0.774775 0.859130 0.793233 0.714286 0.676667 0.537356 0.826152 0.893574,0.738197 0.824020 0.731369 0.688730 0.747698 0.591772 0.830471 0.919421,244 624 311 579 243 284 666 470,222 575 266 539 300 348 673 498,0.069296 0.166152 0.082456 0.153968 0.089105 0.103032 0.191165 0.144826,"[[172,5,3,35,14,7,4,4],[7,494,3,24,8,33,54,1],[1,11,211,13,32,4,3,36],[23,23,10,385,16,75,45,2],[7,0,16,6,203,3,1,7],[9,11,0,61,7,187,9,0],[0,31,11,14,12,39,556,3],[3,0,12,1,8,0,1,445]]",/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/lamp_merge_full/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p01/seed_42/lamp_merge/merged.pt,/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/lamp_merge_full/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p01/seed_42/lamp_merge,2026-07-24T20:34:46
OK,,21.59,merge,small,bloodmnist_224,swin_tiny,3,0.1,42,head_avg,head_avg,,,test,0.15171002630809705,0.12296946745779166,0.6323260427969382,0.05566422412843487,0.07725348527006168,2.1259066245249927,3421,8,8,8,6,0.19467991815258695,3,0.5638702133878982,2.8963963963963963,0.36919029523531127,2.0879809263010816,5,0.35403617765117407,0.9874527654999833,0.16794933864367145,0.7503653902367728,0.22087234677650008,0.143443 0.000000 0.000000 0.829016 0.000000 0.007042 0.000000 0.004255,0.023956 0.000000 0.000000 0.248834 0.000000 0.095238 0.000000 0.250000,0.041056 0.000000 0.000000 0.382775 0.000000 0.013115 0.000000 0.008368,244 624 311 579 243 284 666 470,1461 0 0 1929 2 21 0 8,0.162733 0.076222 0.107233 0.164568 0.128300 0.138888 0.104417 0.117639,"[[35,0,0,209,0,0,0,0],[524,0,0,96,0,4,0,0],[67,0,0,237,1,0,0,6],[96,0,0,480,1,2,0,0],[61,0,0,182,0,0,0,0],[47,0,0,235,0,2,0,0],[464,0,0,189,0,13,0,0],[167,0,0,301,0,0,0,2]]",/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_avg/merged.pt,/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_avg,2026-07-24T20:35:08
OK,,21.51,merge,small,bloodmnist_224,swin_tiny,3,0.1,42,head_ties,head_ties,,,test,0.08535515931014323,0.12664598893226284,0.5870593336170711,0.04920221232121253,0.08452111087434143,2.167010742472961,3421,8,8,8,6,0.19467991815258695,0,0.9143525285004385,4.696696696696697,0.7196726103478515,1.4589445890968793,6,0.1816416968510414,0.9757987485354821,0.19056927798889214,0.8430283542823737,0.24344280281446115,0.836066 0.000000 0.000000 0.127807 0.000000 0.049296 0.000000 0.000000,0.065217 0.000000 0.000000 0.381443 0.000000 0.229508 0.000000 0.000000,0.120996 0.000000 0.000000 0.191462 0.000000 0.081159 0.000000 0.000000,244 624 311 579 243 284 666 470,3128 0 0 194 15 61 17 6,0.189564 0.058841 0.081803 0.153784 0.137147 0.142105 0.125922 0.110835,"[[204,0,0,38,1,1,0,0],[618,0,0,0,3,2,1,0],[283,0,0,25,0,1,0,2],[452,0,0,74,5,35,13,0],[233,0,0,9,0,1,0,0],[233,0,0,28,2,14,3,4],[658,0,0,0,4,4,0,0],[447,0,0,20,0,3,0,0]]",/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_ties/merged.pt,/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_ties,2026-07-24T20:35:29
OK,,21.55,merge,small,bloodmnist_224,swin_tiny,3,0.1,42,head_dare_linear,head_dare_linear,,,test,0.08915521777258112,0.10752218276027639,0.5175002080407687,0.047679551104288155,0.19136503693804063,2.1561663598911136,3421,8,8,8,6,0.19467991815258695,0,0.7190879859690149,3.6936936936936937,0.524408067816428,2.1337219170617114,7,0.36445738845869113,0.9887179457148357,0.16585976322712656,0.7182110494007601,0.22584255901081016,0.557377 0.000000 0.012862 0.272884 0.000000 0.007042 0.001502 0.008511,0.055285 0.000000 0.666667 0.192683 0.000000 0.027397 0.500000 0.088889,0.100592 0.000000 0.025237 0.225876 0.000000 0.011204 0.002994 0.015534,244 624 311 579 243 284 666 470,2460 0 6 820 15 73 2 45,0.162904 0.071359 0.112560 0.151706 0.130025 0.136635 0.112860 0.121950,"[[136,0,0,103,0,0,0,5],[598,0,0,16,0,8,0,2],[126,0,4,154,5,11,1,10],[398,0,1,158,4,2,0,16],[188,0,0,44,0,6,0,5],[223,0,0,56,2,2,0,1],[594,0,0,39,4,26,1,2],[197,0,1,250,0,18,0,4]]",/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_dare_linear/merged.pt,/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_dare_linear,2026-07-24T20:35:51
OK,,21.52,merge,small,bloodmnist_224,swin_tiny,3,0.1,42,head_dare_ties,head_dare_ties,,,test,0.08301666179479684,0.11735747529352962,0.5040498690825727,0.04623270783717774,0.06014758709898622,2.263392979483338,3421,8,8,8,6,0.19467991815258695,0,0.6629640456007015,3.4054054054054057,0.4682841274481146,2.6230851601028022,7,0.4637548821204737,0.966153531874197,0.2055548450745396,0.652733118971061,0.2606189903386164,0.688525 0.000000 0.000000 0.141623 0.000000 0.095070 0.003003 0.010638,0.074074 0.000000 0.000000 0.140893 0.000000 0.055102 0.111111 0.100000,0.133758 0.000000 0.000000 0.141258 0.000000 0.069767 0.005848 0.019231,244 624 311 579 243 284 666 470,2268 0 2 582 11 490 18 50,0.195698 0.046495 0.081179 0.162326 0.126315 0.163979 0.113810 0.110199,"[[168,0,0,65,0,4,0,7],[533,0,0,19,3,61,1,7],[156,0,0,82,3,63,1,6],[401,0,0,82,1,77,10,8],[176,0,0,40,0,22,0,5],[175,0,2,68,3,27,4,5],[494,0,0,26,1,136,2,7],[165,0,0,200,0,100,0,5]]",/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_dare_ties/merged.pt,/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_dare_ties,2026-07-24T20:36:12
OK,,85.49,merge,small,bloodmnist_224,swin_tiny,3,0.1,42,head_regmean,head_regmean,,,test,0.17567962584039754,0.11606204199289305,0.5949653392612112,0.06691421779250774,0.06234715602571223,2.073911022909968,3421,8,8,8,6,0.19467991815258695,6,0.6910260157848582,3.5495495495495497,0.4963460976322713,1.8840716246191265,3,0.30461793709939294,0.9692920027962204,0.18619829728149664,0.62028646594563,0.18696268981304287,0.000000 0.403846 0.000000 0.000000 0.000000 0.000000 0.522523 0.002128,0.000000 0.240458 0.000000 0.000000 0.000000 0.000000 0.147208 0.111111,0.000000 0.301435 0.000000 0.000000 0.000000 0.000000 0.229703 0.004175,244 624 311 579 243 284 666 470,0 1048 0 0 0 0 2364 9,0.116997 0.179376 0.067741 0.068941 0.147355 0.147984 0.184154 0.087452,"[[0,35,0,0,0,0,208,1],[0,252,0,0,0,0,372,0],[0,30,0,0,0,0,274,7],[0,153,0,0,0,0,426,0],[0,88,0,0,0,0,155,0],[0,111,0,0,0,0,173,0],[0,318,0,0,0,0,348,0],[0,61,0,0,0,0,408,1]]",/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_regmean/merged.pt,/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_regmean,2026-07-24T20:36:34
FAIL,"CUDA out of memory. Tried to allocate 38.00 MiB. GPU 0 has a total capacity of 10.75 GiB of which 18.75 MiB is free. Process 1259853 has 294.00 MiB memory in use. Process 4169139 has 154.00 MiB memory in use. Including non-PyTorch memory, this process has 10.13 GiB memory in use. Process 4169135 has 154.00 MiB memory in use. Of the allocated memory 9.80 GiB is allocated by PyTorch, and 105.05 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",18.12,merge,small,bloodmnist_224,swin_tiny,3,0.1,42,head_fisher,head_fisher,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-24T20:37:59
OK,,21.49,merge,small,bloodmnist_224,swin_tiny,3,0.1,42,head_breadcrumbs,head_breadcrumbs,,,test,0.15112540192926044,0.12075844382110884,0.5418257474623885,0.07021178339336658,0.1056475418416927,2.079914841237942,3421,8,8,8,6,0.19467991815258695,3,0.6363636363636364,3.2687687687687688,0.4416837182110494,2.976854735227839,7,0.524596274185634,0.9971996978662053,0.14848774115755628,0.5916398713826367,0.18106785942477377,0.065574 0.000000 0.000000 0.721934 0.074074 0.000000 0.081081 0.023404,0.050955 0.000000 0.000000 0.192007 0.030050 0.000000 0.192857 0.379310,0.057348 0.000000 0.000000 0.303338 0.042755 0.000000 0.114165 0.044088,244 624 311 579 243 284 666 470,314 0 1 2177 599 21 280 29,0.130906 0.103292 0.108049 0.145232 0.137014 0.121381 0.132962 0.121164,"[[16,0,0,208,9,0,10,1],[183,0,0,327,49,20,44,1],[3,0,0,223,60,0,15,10],[29,0,1,418,61,0,67,3],[1,0,0,197,18,0,24,3],[44,0,0,190,24,0,26,0],[37,0,0,328,246,1,54,0],[1,0,0,286,132,0,40,11]]",/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_breadcrumbs/merged.pt,/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_breadcrumbs,2026-07-24T20:38:17
OK,,21.50,merge,small,bloodmnist_224,swin_tiny,3,0.1,42,head_model_stock,head_model_stock,,,test,0.1631102016954107,0.1270894890003738,0.6124312567729817,0.050528091163576344,0.07689540633356462,2.1115995985274774,3421,8,8,8,6,0.19467991815258695,3,0.7164571762642502,3.6801801801801806,0.5217772581116633,1.900621076621255,5,0.30882364438648213,0.9911109372817619,0.1624365134463607,0.7512423268050278,0.21341680576527766,0.086066 0.000000 0.000000 0.922280 0.004115 0.000000 0.000000 0.004255,0.022293 0.000000 0.000000 0.217870 0.125000 0.000000 0.000000 0.250000,0.035413 0.000000 0.000000 0.352475 0.007968 0.000000 0.000000 0.008368,244 624 311 579 243 284 666 470,942 0 0 2451 8 12 0 8,0.155201 0.083616 0.109445 0.160508 0.131535 0.133518 0.110160 0.116017,"[[21,0,0,223,0,0,0,0],[451,0,0,171,0,2,0,0],[31,0,0,273,1,0,0,6],[39,0,0,534,4,2,0,0],[23,0,0,219,1,0,0,0],[29,0,0,254,1,0,0,0],[274,0,0,384,1,7,0,0],[74,0,0,393,0,1,0,2]]",/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_model_stock/merged.pt,/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_model_stock,2026-07-24T20:38:39
OK,,21.54,merge,small,bloodmnist_224,swin_tiny,3,0.1,42,head_from,head_from,,,test,0.09500146156094709,0.12169448090664357,0.6336445520981602,0.05375617913684941,0.10767599340645498,2.109720693419322,3421,8,8,8,6,0.19467991815258695,0,0.8737211341712949,4.487987987987988,0.679041216018708,1.5096823489631124,5,0.1980816750631964,0.9889673705280411,0.17029011984799766,0.8023969599532299,0.207850799161383,0.704918 0.000000 0.000000 0.257340 0.000000 0.007042 0.000000 0.004255,0.057544 0.000000 0.000000 0.364303 0.000000 0.285714 0.000000 0.153846,0.106403 0.000000 0.000000 0.301619 0.000000 0.013746 0.000000 0.008282,244 624 311 579 243 284 666 470,2989 0 0 409 3 7 0 13,0.169548 0.085218 0.095175 0.156162 0.127117 0.132293 0.109762 0.124725,"[[172,0,0,70,0,0,0,2],[620,0,0,3,0,1,0,0],[254,0,0,49,0,0,0,8],[424,0,0,149,2,3,0,1],[213,0,0,30,0,0,0,0],[204,0,0,78,0,2,0,0],[655,0,0,9,1,1,0,0],[447,0,0,21,0,0,0,2]]",/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_from/merged.pt,/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_from,2026-07-24T20:39:00
OK,,21.55,merge,small,bloodmnist_224,swin_tiny,3,0.1,42,head_iso_c,head_iso_c,,,test,0.1648640748319205,0.12489338868797027,0.6345460680387999,0.04606174239728168,0.03334492316174551,2.1307668855963167,3421,8,8,8,6,0.19467991815258695,3,0.8687518269511839,4.462462462462463,0.6740719087985969,1.6173817446000696,5,0.2312200776499543,0.9874058051658514,0.1668737211341713,0.7164571762642502,0.22714995785073072,0.012295 0.000000 0.000000 0.951641 0.000000 0.035211 0.000000 0.000000,0.009934 0.000000 0.000000 0.185397 0.000000 0.071429 0.000000 0.000000,0.010989 0.000000 0.000000 0.310335 0.000000 0.047170 0.000000 0.000000,244 624 311 579 243 284 666 470,302 0 0 2972 1 140 0 6,0.152915 0.073830 0.114066 0.166172 0.130273 0.146178 0.103611 0.112956,"[[3,0,0,240,0,1,0,0],[195,0,0,394,0,35,0,0],[5,0,0,293,1,6,0,6],[4,0,0,551,0,24,0,0],[2,0,0,236,0,5,0,0],[4,0,0,270,0,10,0,0],[73,0,0,543,0,50,0,0],[16,0,0,445,0,9,0,0]]",/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_iso_c/merged.pt,/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_iso_c,2026-07-24T20:39:22
OK,,21.58,merge,small,bloodmnist_224,swin_tiny,3,0.1,42,head_free_merge,head_free_merge,,,test,0.15171002630809705,0.12296946745779166,0.6323262576562654,0.05566422412843487,0.07725348527006168,2.125906909986115,3421,8,8,8,6,0.19467991815258695,3,0.5638702133878982,2.8963963963963963,0.36919029523531127,2.0879809263010816,5,0.35403617765117407,0.9874527610319607,0.16794933864367145,0.7503653902367728,0.22087235636005217,0.143443 0.000000 0.000000 0.829016 0.000000 0.007042 0.000000 0.004255,0.023956 0.000000 0.000000 0.248834 0.000000 0.095238 0.000000 0.250000,0.041056 0.000000 0.000000 0.382775 0.000000 0.013115 0.000000 0.008368,244 624 311 579 243 284 666 470,1461 0 0 1929 2 21 0 8,0.162733 0.076222 0.107233 0.164568 0.128300 0.138888 0.104417 0.117639,"[[35,0,0,209,0,0,0,0],[524,0,0,96,0,4,0,0],[67,0,0,237,1,0,0,6],[96,0,0,480,1,2,0,0],[61,0,0,182,0,0,0,0],[47,0,0,235,0,2,0,0],[464,0,0,189,0,13,0,0],[167,0,0,301,0,0,0,2]]",/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_free_merge/merged.pt,/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_free_merge,2026-07-24T20:39:44
OK,,21.53,merge,small,bloodmnist_224,swin_tiny,3,0.1,42,head_robustmerge,head_robustmerge,,,test,0.21952645425314235,0.15021876950251312,0.5765616514777911,0.08394439804862644,0.07908249232016808,2.0703718759134757,3421,8,8,8,6,0.19467991815258695,6,0.5741011400175388,2.9489489489489493,0.3794212218649518,2.309962626935012,7,0.40262317011829574,0.9948108730753408,0.15411931818181818,0.5983630517392575,0.19054883026389502,0.000000 0.000000 0.000000 0.531952 0.004115 0.003521 0.662162 0.000000,0.000000 0.000000 0.000000 0.231928 0.166667 0.009524 0.224542 0.000000,0.000000 0.000000 0.000000 0.323020 0.008032 0.005141 0.335361 0.000000,244 624 311 579 243 284 666 470,8 5 5 1328 6 105 1964 0,0.124949 0.097346 0.124331 0.146163 0.122009 0.135541 0.150480 0.099180,"[[0,0,0,149,0,4,91,0],[7,0,1,176,0,49,391,0],[0,1,0,119,0,2,189,0],[0,0,3,308,1,2,265,0],[0,0,0,90,1,1,151,0],[1,0,0,171,2,1,109,0],[0,4,1,176,1,43,441,0],[0,0,0,139,1,3,327,0]]",/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_robustmerge/merged.pt,/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/head_robustmerge,2026-07-24T20:40:05
OK,,21.64,merge,small,bloodmnist_224,swin_tiny,3,0.1,42,lamp_merge,lamp_merge,full,,test,0.7752119263373283,0.765676885403486,0.9612250797417686,0.7602458244487245,0.7607793515483929,0.8098296851520823,3421,8,8,8,6,0.19467991815258695,6,0.19701841566793335,1.012012012012012,0.0023384975153463994,7.490350815907263,8,0.968344429971544,0.9735609424821609,0.8576805027769658,0.0461853259280912,0.04738779628440769,0.717213 0.790064 0.678457 0.661485 0.831276 0.672535 0.831832 0.942553,0.791855 0.860384 0.787313 0.711896 0.680135 0.539548 0.821958 0.893145,0.752688 0.823726 0.728843 0.685765 0.748148 0.598746 0.826866 0.917184,244 624 311 579 243 284 666 470,221 573 268 538 297 354 674 496,0.070159 0.165865 0.082583 0.151591 0.088947 0.105554 0.190979 0.144322,"[[175,4,3,34,13,7,4,4],[6,493,3,27,8,31,55,1],[1,11,211,13,32,4,3,36],[20,24,11,383,15,79,45,2],[7,0,17,6,202,3,2,6],[9,10,0,56,7,191,11,0],[0,31,11,17,10,39,554,4],[3,0,12,2,10,0,0,443]]",/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/lamp_merge_full/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/lamp_merge/merged.pt,/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/lamp_merge_full/merged/small/bloodmnist_224/swin_tiny/clients_3/beta_0p1/seed_42/lamp_merge,2026-07-24T20:40:27
OK,,21.74,merge,small,bloodmnist_224,swin_tiny,5,0,42,head_avg,head_avg,,,test,0.11750950014615609,0.08473786014788542,0.5410322592450962,0.05055589584615686,0.05861166418722386,2.064953252886583,3421,8,8,8,6,0.19467991815258695,1,0.5931014323297281,3.0465465465465464,0.39842151417714117,2.562590366326631,6,0.45253429340961643,0.9987970544507299,0.1416823479976615,0.5781935106693948,0.16541351220845166,0.000000 0.411859 0.000000 0.226252 0.004115 0.028169 0.007508 0.000000,0.000000 0.126663 0.000000 0.113715 0.016393 0.060606 0.151515 0.000000,0.000000 0.193743 0.000000 0.151358 0.006579 0.038462 0.014306 0.000000,244 624 311 579 243 284 666 470,0 2029 0 1152 61 132 33 14,0.112258 0.139571 0.116571 0.137034 0.126530 0.126336 0.121413 0.120287,"[[0,100,0,111,9,13,2,9],[0,257,0,299,2,51,15,0],[0,265,0,34,3,6,1,2],[0,393,0,131,20,28,6,1],[0,185,0,50,1,6,0,1],[0,134,0,119,19,8,3,1],[0,359,0,285,5,12,5,0],[0,336,0,123,2,8,1,0]]",/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_5/beta_0/seed_42/head_avg/merged.pt,/data2/liyapeng_grp/program/MedMNISTMerge/outputs/head_only_baselines_20260724_v5/shard_0/merged/small/bloodmnist_224/swin_tiny/clients_5/beta_0/seed_42/head_avg,2026-07-24T20:40:48
