ablation,task_type,dataset,model,num_clients,beta,seed,selected_candidate,client_index,client_name,prior_weight_pi,diagnostic_weight_alpha_all,medical_weight_alpha_morph
full,small,organcmnist_224,resnet,7,0.01,42,specialist_client,4,client_4.pt,0.14285714285714285,0.16754430532455444,0.19713303446769714
full,small,organcmnist_224,resnet,7,0.01,42,specialist_client,5,client_5.pt,0.14285714285714285,0.09085561335086823,0.08367208391427994
full,small,organcmnist_224,resnet,7,0.01,42,specialist_client,6,client_6.pt,0.14285714285714285,0.14967668056488037,0.12324746698141098
full,small,organcmnist_224,resnet,7,0.1,42,avg,0,client_0.pt,0.14285714285714285,0.059774089604616165,0.04300113394856453
full,small,organcmnist_224,resnet,7,0.1,42,avg,1,client_1.pt,0.14285714285714285,0.14869387447834015,0.16892769932746887
full,small,organcmnist_224,resnet,7,0.1,42,avg,2,client_2.pt,0.14285714285714285,0.06861359626054764,0.05898068845272064
full,small,organcmnist_224,resnet,7,0.1,42,avg,3,client_3.pt,0.14285714285714285,0.1789649873971939,0.18701481819152832
full,small,organcmnist_224,resnet,7,0.1,42,avg,4,client_4.pt,0.14285714285714285,0.22817866504192352,0.22701428830623627
full,small,organcmnist_224,resnet,7,0.1,42,avg,5,client_5.pt,0.14285714285714285,0.18188674747943878,0.1926933377981186
full,small,organcmnist_224,resnet,7,0.1,42,avg,6,client_6.pt,0.14285714285714285,0.13388802111148834,0.12236802279949188
full,small,organcmnist_224,swin_tiny,3,0.0,42,prototype_head,0,client_0.pt,0.3333333333333333,0.3122575283050537,0.27858373522758484
full,small,organcmnist_224,swin_tiny,3,0.0,42,prototype_head,1,client_1.pt,0.3333333333333333,0.32372286915779114,0.34576186537742615
full,small,organcmnist_224,swin_tiny,3,0.0,42,prototype_head,2,client_2.pt,0.3333333333333333,0.36401960253715515,0.375654399394989
full,small,organcmnist_224,swin_tiny,3,0.01,42,prototype_head,0,client_0.pt,0.3333333333333333,0.466031014919281,0.501405656337738
full,small,organcmnist_224,swin_tiny,3,0.01,42,prototype_head,1,client_1.pt,0.3333333333333333,0.28039491176605225,0.26966390013694763
full,small,organcmnist_224,swin_tiny,3,0.01,42,prototype_head,2,client_2.pt,0.3333333333333333,0.2535741329193115,0.22893045842647552
full,small,organcmnist_224,swin_tiny,3,0.1,42,prototype_head,0,client_0.pt,0.3333333333333333,0.26740550994873047,0.25273483991622925
full,small,organcmnist_224,swin_tiny,3,0.1,42,prototype_head,1,client_1.pt,0.3333333333333333,0.3414035439491272,0.3555607199668884
full,small,organcmnist_224,swin_tiny,3,0.1,42,prototype_head,2,client_2.pt,0.3333333333333333,0.39119094610214233,0.3917044699192047
full,small,organcmnist_224,swin_tiny,5,0.0,42,prototype_head,0,client_0.pt,0.2,0.20448215305805206,0.20509830117225647
full,small,organcmnist_224,swin_tiny,5,0.0,42,prototype_head,1,client_1.pt,0.2,0.2410576492547989,0.27412149310112
full,small,organcmnist_224,swin_tiny,5,0.0,42,prototype_head,2,client_2.pt,0.2,0.18397335708141327,0.19341039657592773
full,small,organcmnist_224,swin_tiny,5,0.0,42,prototype_head,3,client_3.pt,0.2,0.2189934402704239,0.18976016342639923
full,small,organcmnist_224,swin_tiny,5,0.0,42,prototype_head,4,client_4.pt,0.2,0.1514933854341507,0.13760969042778015
full,small,organcmnist_224,swin_tiny,5,0.01,42,morph_anchor,0,client_0.pt,0.2,0.14926762878894806,0.11348820477724075
full,small,organcmnist_224,swin_tiny,5,0.01,42,morph_anchor,1,client_1.pt,0.2,0.17500603199005127,0.15334632992744446
full,small,organcmnist_224,swin_tiny,5,0.01,42,morph_anchor,2,client_2.pt,0.2,0.30023425817489624,0.34641703963279724
full,small,organcmnist_224,swin_tiny,5,0.01,42,morph_anchor,3,client_3.pt,0.2,0.2447659969329834,0.2830270826816559
full,small,organcmnist_224,swin_tiny,5,0.01,42,morph_anchor,4,client_4.pt,0.2,0.13072606921195984,0.10372136533260345
full,small,organcmnist_224,swin_tiny,5,0.1,42,morph_anchor,0,client_0.pt,0.2,0.18188996613025665,0.17065678536891937
full,small,organcmnist_224,swin_tiny,5,0.1,42,morph_anchor,1,client_1.pt,0.2,0.22493815422058105,0.20803742110729218
full,small,organcmnist_224,swin_tiny,5,0.1,42,morph_anchor,2,client_2.pt,0.2,0.1893458515405655,0.1743398904800415
full,small,organcmnist_224,swin_tiny,5,0.1,42,morph_anchor,3,client_3.pt,0.2,0.1769266575574875,0.1648680567741394
full,small,organcmnist_224,swin_tiny,5,0.1,42,morph_anchor,4,client_4.pt,0.2,0.22689928114414215,0.28209781646728516
full,small,organcmnist_224,swin_tiny,7,0.0,42,prototype_head,0,client_0.pt,0.14285714285714285,0.1484670341014862,0.16671738028526306
full,small,organcmnist_224,swin_tiny,7,0.0,42,prototype_head,1,client_1.pt,0.14285714285714285,0.15672406554222107,0.19063888490200043
full,small,organcmnist_224,swin_tiny,7,0.0,42,prototype_head,2,client_2.pt,0.14285714285714285,0.11317216604948044,0.10728923231363297
full,small,organcmnist_224,swin_tiny,7,0.0,42,prototype_head,3,client_3.pt,0.14285714285714285,0.15997236967086792,0.14235273003578186
full,small,organcmnist_224,swin_tiny,7,0.0,42,prototype_head,4,client_4.pt,0.14285714285714285,0.14193172752857208,0.11803492903709412
full,small,organcmnist_224,swin_tiny,7,0.0,42,prototype_head,5,client_5.pt,0.14285714285714285,0.15148913860321045,0.15860329568386078
full,small,organcmnist_224,swin_tiny,7,0.0,42,prototype_head,6,client_6.pt,0.14285714285714285,0.12824353575706482,0.11636356264352798
full,small,organcmnist_224,swin_tiny,7,0.01,42,prototype_head,0,client_0.pt,0.14285714285714285,0.18609605729579926,0.20881465077400208
full,small,organcmnist_224,swin_tiny,7,0.01,42,prototype_head,1,client_1.pt,0.14285714285714285,0.14850930869579315,0.16090071201324463
full,small,organcmnist_224,swin_tiny,7,0.01,42,prototype_head,2,client_2.pt,0.14285714285714285,0.12704919278621674,0.12045413255691528
full,small,organcmnist_224,swin_tiny,7,0.01,42,prototype_head,3,client_3.pt,0.14285714285714285,0.15685264766216278,0.14441819489002228
full,small,organcmnist_224,swin_tiny,7,0.01,42,prototype_head,4,client_4.pt,0.14285714285714285,0.11096306145191193,0.10884366929531097
full,small,organcmnist_224,swin_tiny,7,0.01,42,prototype_head,5,client_5.pt,0.14285714285714285,0.11342999339103699,0.1117749810218811
full,small,organcmnist_224,swin_tiny,7,0.01,42,prototype_head,6,client_6.pt,0.14285714285714285,0.15709975361824036,0.1447935700416565
full,small,organcmnist_224,swin_tiny,7,0.1,42,reference_delta,0,client_0.pt,0.14285714285714285,0.11984900385141373,0.10414472967386246
full,small,organcmnist_224,swin_tiny,7,0.1,42,reference_delta,1,client_1.pt,0.14285714285714285,0.14631064236164093,0.14717039465904236
full,small,organcmnist_224,swin_tiny,7,0.1,42,reference_delta,2,client_2.pt,0.14285714285714285,0.24223768711090088,0.30918681621551514
full,small,organcmnist_224,swin_tiny,7,0.1,42,reference_delta,3,client_3.pt,0.14285714285714285,0.14435523748397827,0.13410918414592743
full,small,organcmnist_224,swin_tiny,7,0.1,42,reference_delta,4,client_4.pt,0.14285714285714285,0.11965693533420563,0.10358207672834396
full,small,organcmnist_224,swin_tiny,7,0.1,42,reference_delta,5,client_5.pt,0.14285714285714285,0.1055385172367096,0.0954485684633255
full,small,organcmnist_224,swin_tiny,7,0.1,42,reference_delta,6,client_6.pt,0.14285714285714285,0.12205202877521515,0.10635825246572495
full,small,organcmnist_224,vit_t,3,0.0,42,prototype_head,0,client_0.pt,0.3333333333333333,0.2965834438800812,0.26823940873146057
full,small,organcmnist_224,vit_t,3,0.0,42,prototype_head,1,client_1.pt,0.3333333333333333,0.47028398513793945,0.537646472454071
full,small,organcmnist_224,vit_t,3,0.0,42,prototype_head,2,client_2.pt,0.3333333333333333,0.23313258588314056,0.19411411881446838
full,small,organcmnist_224,vit_t,3,0.01,42,prototype_head,0,client_0.pt,0.3333333333333333,0.5655902624130249,0.6264115571975708
full,small,organcmnist_224,vit_t,3,0.01,42,prototype_head,1,client_1.pt,0.3333333333333333,0.19914409518241882,0.16116121411323547
full,small,organcmnist_224,vit_t,3,0.01,42,prototype_head,2,client_2.pt,0.3333333333333333,0.23526567220687866,0.21242719888687134
full,small,organcmnist_224,vit_t,3,0.1,42,prototype_head,0,client_0.pt,0.3333333333333333,0.32849225401878357,0.3214472830295563
full,small,organcmnist_224,vit_t,3,0.1,42,prototype_head,1,client_1.pt,0.3333333333333333,0.4036428928375244,0.44262704253196716
full,small,organcmnist_224,vit_t,3,0.1,42,prototype_head,2,client_2.pt,0.3333333333333333,0.267864853143692,0.2359256148338318
full,small,organcmnist_224,vit_t,5,0.0,42,prototype_head,0,client_0.pt,0.2,0.2138446867465973,0.22005215287208557
full,small,organcmnist_224,vit_t,5,0.0,42,prototype_head,1,client_1.pt,0.2,0.1799412965774536,0.16051574051380157
full,small,organcmnist_224,vit_t,5,0.0,42,prototype_head,2,client_2.pt,0.2,0.19300885498523712,0.20804724097251892
full,small,organcmnist_224,vit_t,5,0.0,42,prototype_head,3,client_3.pt,0.2,0.2546142041683197,0.2635803818702698
full,small,organcmnist_224,vit_t,5,0.0,42,prototype_head,4,client_4.pt,0.2,0.1585909128189087,0.14780449867248535
full,small,organcmnist_224,vit_t,5,0.01,42,consensus,0,client_0.pt,0.2,0.14315804839134216,0.10779470950365067
full,small,organcmnist_224,vit_t,5,0.01,42,consensus,1,client_1.pt,0.2,0.1689465492963791,0.14679557085037231
full,small,organcmnist_224,vit_t,5,0.01,42,consensus,2,client_2.pt,0.2,0.1336689442396164,0.10734914243221283
full,small,organcmnist_224,vit_t,5,0.01,42,consensus,3,client_3.pt,0.2,0.33861908316612244,0.40747684240341187
full,small,organcmnist_224,vit_t,5,0.01,42,consensus,4,client_4.pt,0.2,0.2156073898077011,0.2305837869644165
full,small,organcmnist_224,vit_t,5,0.1,42,prototype_head,0,client_0.pt,0.2,0.2682608366012573,0.30133724212646484
full,small,organcmnist_224,vit_t,5,0.1,42,prototype_head,1,client_1.pt,0.2,0.1672125905752182,0.14848917722702026
full,small,organcmnist_224,vit_t,5,0.1,42,prototype_head,2,client_2.pt,0.2,0.12982620298862457,0.10828830301761627
full,small,organcmnist_224,vit_t,5,0.1,42,prototype_head,3,client_3.pt,0.2,0.15375936031341553,0.12407197058200836
full,small,organcmnist_224,vit_t,5,0.1,42,prototype_head,4,client_4.pt,0.2,0.280940979719162,0.31781333684921265
full,small,organcmnist_224,vit_t,7,0.0,42,prototype_head,0,client_0.pt,0.14285714285714285,0.24638687074184418,0.29713404178619385
full,small,organcmnist_224,vit_t,7,0.0,42,prototype_head,1,client_1.pt,0.14285714285714285,0.12470032274723053,0.1335442066192627
full,small,organcmnist_224,vit_t,7,0.0,42,prototype_head,2,client_2.pt,0.14285714285714285,0.09002269059419632,0.07513889670372009
full,small,organcmnist_224,vit_t,7,0.0,42,prototype_head,3,client_3.pt,0.14285714285714285,0.20341570675373077,0.21890078485012054
full,small,organcmnist_224,vit_t,7,0.0,42,prototype_head,4,client_4.pt,0.14285714285714285,0.11291983723640442,0.08267847448587418
full,small,organcmnist_224,vit_t,7,0.0,42,prototype_head,5,client_5.pt,0.14285714285714285,0.12052403390407562,0.11109517514705658
full,small,organcmnist_224,vit_t,7,0.0,42,prototype_head,6,client_6.pt,0.14285714285714285,0.10203048586845398,0.08150846511125565
full,small,organcmnist_224,vit_t,7,0.01,42,prototype_head,0,client_0.pt,0.14285714285714285,0.14837199449539185,0.15042610466480255
full,small,organcmnist_224,vit_t,7,0.01,42,prototype_head,1,client_1.pt,0.14285714285714285,0.13454438745975494,0.12897063791751862
full,small,organcmnist_224,vit_t,7,0.01,42,prototype_head,2,client_2.pt,0.14285714285714285,0.22568483650684357,0.26036152243614197
full,small,organcmnist_224,vit_t,7,0.01,42,prototype_head,3,client_3.pt,0.14285714285714285,0.16083568334579468,0.149130180478096
full,small,organcmnist_224,vit_t,7,0.01,42,prototype_head,4,client_4.pt,0.14285714285714285,0.10070398449897766,0.0874035432934761
full,small,organcmnist_224,vit_t,7,0.01,42,prototype_head,5,client_5.pt,0.14285714285714285,0.1293400377035141,0.13646209239959717
full,small,organcmnist_224,vit_t,7,0.01,42,prototype_head,6,client_6.pt,0.14285714285714285,0.10051900148391724,0.08724591881036758
full,small,organcmnist_224,vit_t,7,0.1,42,prototype_head,0,client_0.pt,0.14285714285714285,0.13150687515735626,0.11754150688648224
full,small,organcmnist_224,vit_t,7,0.1,42,prototype_head,1,client_1.pt,0.14285714285714285,0.2237785905599594,0.2931831479072571
full,small,organcmnist_224,vit_t,7,0.1,42,prototype_head,2,client_2.pt,0.14285714285714285,0.12370547652244568,0.12078514695167542
full,small,organcmnist_224,vit_t,7,0.1,42,prototype_head,3,client_3.pt,0.14285714285714285,0.13168571889400482,0.11741549521684647
full,small,organcmnist_224,vit_t,7,0.1,42,prototype_head,4,client_4.pt,0.14285714285714285,0.13105811178684235,0.11683931201696396
full,small,organcmnist_224,vit_t,7,0.1,42,prototype_head,5,client_5.pt,0.14285714285714285,0.11570534110069275,0.1077776700258255
full,small,organcmnist_224,vit_t,7,0.1,42,prototype_head,6,client_6.pt,0.14285714285714285,0.14255985617637634,0.12645775079727173
full,small,organsmnist_224,convnext,3,0.0,42,avg,0,client_0.pt,0.3333333333333333,0.3493448495864868,0.37250396609306335
full,small,organsmnist_224,convnext,3,0.0,42,avg,1,client_1.pt,0.3333333333333333,0.2659735679626465,0.27834805846214294
full,small,organsmnist_224,convnext,3,0.0,42,avg,2,client_2.pt,0.3333333333333333,0.3846816420555115,0.3491479754447937
full,small,organsmnist_224,convnext,3,0.01,42,morphology,0,client_0.pt,0.3333333333333333,0.4278051555156708,0.5110967755317688
full,small,organsmnist_224,convnext,3,0.01,42,morphology,1,client_1.pt,0.3333333333333333,0.3492858409881592,0.30147430300712585
full,small,organsmnist_224,convnext,3,0.01,42,morphology,2,client_2.pt,0.3333333333333333,0.22290895879268646,0.18742893636226654
full,small,organsmnist_224,convnext,3,0.1,42,morph_anchor,0,client_0.pt,0.3333333333333333,0.42495593428611755,0.5050605535507202
full,small,organsmnist_224,convnext,3,0.1,42,morph_anchor,1,client_1.pt,0.3333333333333333,0.35753780603408813,0.31439733505249023
full,small,organsmnist_224,convnext,3,0.1,42,morph_anchor,2,client_2.pt,0.3333333333333333,0.21750622987747192,0.18054212629795074
full,small,organsmnist_224,convnext,5,0.0,42,morphology,0,client_0.pt,0.2,0.16345873475074768,0.18435713648796082
full,small,organsmnist_224,convnext,5,0.0,42,morphology,1,client_1.pt,0.2,0.1768587976694107,0.16466538608074188
full,small,organsmnist_224,convnext,5,0.0,42,morphology,2,client_2.pt,0.2,0.1811041533946991,0.20004487037658691
full,small,organsmnist_224,convnext,5,0.0,42,morphology,3,client_3.pt,0.2,0.2861796021461487,0.27151548862457275
full,small,organsmnist_224,convnext,5,0.0,42,morphology,4,client_4.pt,0.2,0.19239872694015503,0.17941716313362122
full,small,organsmnist_224,convnext,5,0.01,42,specialist_client,0,client_0.pt,0.2,0.20560547709465027,0.158844992518425
full,small,organsmnist_224,convnext,5,0.01,42,specialist_client,1,client_1.pt,0.2,0.27139943838119507,0.3906264901161194
full,small,organsmnist_224,convnext,5,0.01,42,specialist_client,2,client_2.pt,0.2,0.1655610352754593,0.14409777522087097
full,small,organsmnist_224,convnext,5,0.01,42,specialist_client,3,client_3.pt,0.2,0.15844012796878815,0.13629794120788574
full,small,organsmnist_224,convnext,5,0.01,42,specialist_client,4,client_4.pt,0.2,0.19899395108222961,0.1701328456401825
full,small,organsmnist_224,convnext,5,0.1,42,morphology,0,client_0.pt,0.2,0.3148518204689026,0.4018411934375763
full,small,organsmnist_224,convnext,5,0.1,42,morphology,1,client_1.pt,0.2,0.20198248326778412,0.16265061497688293
full,small,organsmnist_224,convnext,5,0.1,42,morphology,2,client_2.pt,0.2,0.16284383833408356,0.14765320718288422
full,small,organsmnist_224,convnext,5,0.1,42,morphology,3,client_3.pt,0.2,0.14969541132450104,0.13553355634212494
full,small,organsmnist_224,convnext,5,0.1,42,morphology,4,client_4.pt,0.2,0.17062649130821228,0.15232136845588684
full,small,organsmnist_224,convnext,7,0.0,42,specialist_client,0,client_0.pt,0.14285714285714285,0.25156134366989136,0.32158780097961426
full,small,organsmnist_224,convnext,7,0.0,42,specialist_client,1,client_1.pt,0.14285714285714285,0.17342358827590942,0.15619973838329315
full,small,organsmnist_224,convnext,7,0.0,42,specialist_client,2,client_2.pt,0.14285714285714285,0.11612021178007126,0.10315164178609848
full,small,organsmnist_224,convnext,7,0.0,42,specialist_client,3,client_3.pt,0.14285714285714285,0.1095971167087555,0.10493471473455429
full,small,organsmnist_224,convnext,7,0.0,42,specialist_client,4,client_4.pt,0.14285714285714285,0.144219771027565,0.11371901631355286
full,small,organsmnist_224,convnext,7,0.0,42,specialist_client,5,client_5.pt,0.14285714285714285,0.09829472750425339,0.10568973422050476
full,small,organsmnist_224,convnext,7,0.0,42,specialist_client,6,client_6.pt,0.14285714285714285,0.10678327083587646,0.0947173610329628
full,small,organsmnist_224,convnext,7,0.01,42,avg,0,client_0.pt,0.14285714285714285,0.22699877619743347,0.26001912355422974
full,small,organsmnist_224,convnext,7,0.01,42,avg,1,client_1.pt,0.14285714285714285,0.10995064675807953,0.09714224934577942
full,small,organsmnist_224,convnext,7,0.01,42,avg,2,client_2.pt,0.14285714285714285,0.10971826314926147,0.10653865337371826
full,small,organsmnist_224,convnext,7,0.01,42,avg,3,client_3.pt,0.14285714285714285,0.1742534339427948,0.1461930274963379
full,small,organsmnist_224,convnext,7,0.01,42,avg,4,client_4.pt,0.14285714285714285,0.10712716728448868,0.08768321573734283
full,small,organsmnist_224,convnext,7,0.01,42,avg,5,client_5.pt,0.14285714285714285,0.11649226397275925,0.09548957645893097
full,small,organsmnist_224,convnext,7,0.01,42,avg,6,client_6.pt,0.14285714285714285,0.1554594337940216,0.2069341391324997
full,small,organsmnist_224,convnext,7,0.1,42,specialist_client,0,client_0.pt,0.14285714285714285,0.12416032701730728,0.11926694959402084
full,small,organsmnist_224,convnext,7,0.1,42,specialist_client,1,client_1.pt,0.14285714285714285,0.1840922087430954,0.17919857800006866
full,small,organsmnist_224,convnext,7,0.1,42,specialist_client,2,client_2.pt,0.14285714285714285,0.20736533403396606,0.2262975424528122
full,small,organsmnist_224,convnext,7,0.1,42,specialist_client,3,client_3.pt,0.14285714285714285,0.12350766360759735,0.11886066943407059
full,small,organsmnist_224,convnext,7,0.1,42,specialist_client,4,client_4.pt,0.14285714285714285,0.13247378170490265,0.137116938829422
full,small,organsmnist_224,convnext,7,0.1,42,specialist_client,5,client_5.pt,0.14285714285714285,0.11473704129457474,0.1102772206068039
full,small,organsmnist_224,convnext,7,0.1,42,specialist_client,6,client_6.pt,0.14285714285714285,0.1136637032032013,0.10898205637931824
full,small,organsmnist_224,resnet,3,0.0,42,avg,0,client_0.pt,0.3333333333333333,0.4878370761871338,0.5362188220024109
full,small,organsmnist_224,resnet,3,0.0,42,avg,1,client_1.pt,0.3333333333333333,0.21132032573223114,0.21063704788684845
full,small,organsmnist_224,resnet,3,0.0,42,avg,2,client_2.pt,0.3333333333333333,0.30084264278411865,0.25314414501190186
full,small,organsmnist_224,resnet,3,0.01,42,avg,0,client_0.pt,0.3333333333333333,0.25174155831336975,0.2539646625518799
full,small,organsmnist_224,resnet,3,0.01,42,avg,1,client_1.pt,0.3333333333333333,0.4717825949192047,0.5026817917823792
full,small,organsmnist_224,resnet,3,0.01,42,avg,2,client_2.pt,0.3333333333333333,0.2764758765697479,0.243353471159935
full,small,organsmnist_224,resnet,3,0.1,42,specialist_client,0,client_0.pt,0.3333333333333333,0.28295427560806274,0.29957878589630127
full,small,organsmnist_224,resnet,3,0.1,42,specialist_client,1,client_1.pt,0.3333333333333333,0.44154679775238037,0.41521626710891724
full,small,organsmnist_224,resnet,3,0.1,42,specialist_client,2,client_2.pt,0.3333333333333333,0.2754989266395569,0.2852049469947815
full,small,organsmnist_224,resnet,5,0.0,42,morphology,0,client_0.pt,0.2,0.24756936728954315,0.29668551683425903
full,small,organsmnist_224,resnet,5,0.0,42,morphology,1,client_1.pt,0.2,0.19542400538921356,0.24315586686134338
full,small,organsmnist_224,resnet,5,0.0,42,morphology,2,client_2.pt,0.2,0.14990447461605072,0.13215778768062592
full,small,organsmnist_224,resnet,5,0.0,42,morphology,3,client_3.pt,0.2,0.21342569589614868,0.18452857434749603
full,small,organsmnist_224,resnet,5,0.0,42,morphology,4,client_4.pt,0.2,0.1936764121055603,0.1434723287820816
full,small,organsmnist_224,resnet,5,0.01,42,morph_anchor,0,client_0.pt,0.2,0.19417016208171844,0.14766328036785126
full,small,organsmnist_224,resnet,5,0.01,42,morph_anchor,1,client_1.pt,0.2,0.19634103775024414,0.2642239034175873
full,small,organsmnist_224,resnet,5,0.01,42,morph_anchor,2,client_2.pt,0.2,0.11357037723064423,0.09199127554893494
full,small,organsmnist_224,resnet,5,0.01,42,morph_anchor,3,client_3.pt,0.2,0.3121984899044037,0.3110865354537964
full,small,organsmnist_224,resnet,5,0.01,42,morph_anchor,4,client_4.pt,0.2,0.18371999263763428,0.18503506481647491
full,small,organsmnist_224,resnet,5,0.1,42,specialist_client,0,client_0.pt,0.2,0.149196594953537,0.1337401419878006
full,small,organsmnist_224,resnet,5,0.1,42,specialist_client,1,client_1.pt,0.2,0.11628459393978119,0.09495511651039124
full,small,organsmnist_224,resnet,5,0.1,42,specialist_client,2,client_2.pt,0.2,0.15365859866142273,0.16212904453277588
full,small,organsmnist_224,resnet,5,0.1,42,specialist_client,3,client_3.pt,0.2,0.33379825949668884,0.3745940029621124
full,small,organsmnist_224,resnet,5,0.1,42,specialist_client,4,client_4.pt,0.2,0.24706192314624786,0.23458163440227509
full,small,organsmnist_224,resnet,7,0.0,42,consensus,0,client_0.pt,0.14285714285714285,0.210443377494812,0.23509670794010162
full,small,organsmnist_224,resnet,7,0.0,42,consensus,1,client_1.pt,0.14285714285714285,0.2057865709066391,0.2245505154132843
full,small,organsmnist_224,resnet,7,0.0,42,consensus,2,client_2.pt,0.14285714285714285,0.11217600107192993,0.08871809393167496
full,small,organsmnist_224,resnet,7,0.0,42,consensus,3,client_3.pt,0.14285714285714285,0.17546969652175903,0.21708138287067413
full,small,organsmnist_224,resnet,7,0.0,42,consensus,4,client_4.pt,0.14285714285714285,0.12230024486780167,0.08537936210632324
full,small,organsmnist_224,resnet,7,0.0,42,consensus,5,client_5.pt,0.14285714285714285,0.08264213800430298,0.07790715247392654
full,small,organsmnist_224,resnet,7,0.0,42,consensus,6,client_6.pt,0.14285714285714285,0.0911819338798523,0.0712667852640152
full,small,organsmnist_224,resnet,7,0.01,42,consensus,0,client_0.pt,0.14285714285714285,0.15634234249591827,0.1620897799730301
full,small,organsmnist_224,resnet,7,0.01,42,consensus,1,client_1.pt,0.14285714285714285,0.0762421116232872,0.06094317510724068
full,small,organsmnist_224,resnet,7,0.01,42,consensus,2,client_2.pt,0.14285714285714285,0.09973745048046112,0.08529665321111679
full,small,organsmnist_224,resnet,7,0.01,42,consensus,3,client_3.pt,0.14285714285714285,0.22734136879444122,0.19944310188293457
full,small,organsmnist_224,resnet,7,0.01,42,consensus,4,client_4.pt,0.14285714285714285,0.12655240297317505,0.14335595071315765
full,small,organsmnist_224,resnet,7,0.01,42,consensus,5,client_5.pt,0.14285714285714285,0.20124495029449463,0.21559220552444458
full,small,organsmnist_224,resnet,7,0.01,42,consensus,6,client_6.pt,0.14285714285714285,0.11253934353590012,0.13327915966510773
full,small,organsmnist_224,resnet,7,0.1,42,specialist_client,0,client_0.pt,0.14285714285714285,0.1778305172920227,0.16427510976791382
full,small,organsmnist_224,resnet,7,0.1,42,specialist_client,1,client_1.pt,0.14285714285714285,0.12978997826576233,0.13228310644626617
full,small,organsmnist_224,resnet,7,0.1,42,specialist_client,2,client_2.pt,0.14285714285714285,0.13089540600776672,0.12738090753555298
full,small,organsmnist_224,resnet,7,0.1,42,specialist_client,3,client_3.pt,0.14285714285714285,0.17050516605377197,0.16144360601902008
full,small,organsmnist_224,resnet,7,0.1,42,specialist_client,4,client_4.pt,0.14285714285714285,0.14069759845733643,0.16248531639575958
full,small,organsmnist_224,resnet,7,0.1,42,specialist_client,5,client_5.pt,0.14285714285714285,0.1474655270576477,0.15932907164096832
full,small,organsmnist_224,resnet,7,0.1,42,specialist_client,6,client_6.pt,0.14285714285714285,0.10281588137149811,0.09280285239219666
full,small,organsmnist_224,swin_tiny,3,0.0,42,specialist_client,0,client_0.pt,0.3333333333333333,0.26858237385749817,0.26084503531455994
full,small,organsmnist_224,swin_tiny,3,0.0,42,specialist_client,1,client_1.pt,0.3333333333333333,0.3303576707839966,0.3421626389026642
full,small,organsmnist_224,swin_tiny,3,0.0,42,specialist_client,2,client_2.pt,0.3333333333333333,0.40105995535850525,0.3969922959804535
full,small,organsmnist_224,swin_tiny,3,0.01,42,prototype_head,0,client_0.pt,0.3333333333333333,0.3364820182323456,0.35306084156036377
full,small,organsmnist_224,swin_tiny,3,0.01,42,prototype_head,1,client_1.pt,0.3333333333333333,0.3174341917037964,0.30926284193992615
full,small,organsmnist_224,swin_tiny,3,0.01,42,prototype_head,2,client_2.pt,0.3333333333333333,0.34608379006385803,0.33767637610435486
full,small,organsmnist_224,swin_tiny,3,0.1,42,prototype_head,0,client_0.pt,0.3333333333333333,0.4071945548057556,0.4800375699996948
full,small,organsmnist_224,swin_tiny,3,0.1,42,prototype_head,1,client_1.pt,0.3333333333333333,0.3037109375,0.2657938003540039
full,small,organsmnist_224,swin_tiny,3,0.1,42,prototype_head,2,client_2.pt,0.3333333333333333,0.2890944480895996,0.25416868925094604
full,small,organsmnist_224,swin_tiny,5,0.0,42,prototype_head,0,client_0.pt,0.2,0.21639126539230347,0.2599266767501831
full,small,organsmnist_224,swin_tiny,5,0.0,42,prototype_head,1,client_1.pt,0.2,0.2344748079776764,0.2767288088798523
full,small,organsmnist_224,swin_tiny,5,0.0,42,prototype_head,2,client_2.pt,0.2,0.15097680687904358,0.1419375091791153
full,small,organsmnist_224,swin_tiny,5,0.0,42,prototype_head,3,client_3.pt,0.2,0.23780524730682373,0.19414177536964417
full,small,organsmnist_224,swin_tiny,5,0.0,42,prototype_head,4,client_4.pt,0.2,0.16035187244415283,0.1272653043270111
full,small,organsmnist_224,swin_tiny,5,0.01,42,morph_anchor,0,client_0.pt,0.2,0.2918664813041687,0.36554619669914246
full,small,organsmnist_224,swin_tiny,5,0.01,42,morph_anchor,1,client_1.pt,0.2,0.23856274783611298,0.24234429001808167
full,small,organsmnist_224,swin_tiny,5,0.01,42,morph_anchor,2,client_2.pt,0.2,0.15883079171180725,0.13239547610282898
full,small,organsmnist_224,swin_tiny,5,0.01,42,morph_anchor,3,client_3.pt,0.2,0.14861160516738892,0.12426332384347916
full,small,organsmnist_224,swin_tiny,5,0.01,42,morph_anchor,4,client_4.pt,0.2,0.16212838888168335,0.13545076549053192
full,small,organsmnist_224,swin_tiny,5,0.1,42,reference_delta,0,client_0.pt,0.2,0.28885534405708313,0.3583798110485077
full,small,organsmnist_224,swin_tiny,5,0.1,42,reference_delta,1,client_1.pt,0.2,0.1398307979106903,0.12611566483974457
full,small,organsmnist_224,swin_tiny,5,0.1,42,reference_delta,2,client_2.pt,0.2,0.19831271469593048,0.1750616878271103
full,small,organsmnist_224,swin_tiny,5,0.1,42,reference_delta,3,client_3.pt,0.2,0.14645935595035553,0.13136325776576996
full,small,organsmnist_224,swin_tiny,5,0.1,42,reference_delta,4,client_4.pt,0.2,0.22654186189174652,0.20907963812351227
