dataset,model,num_clients,beta,candidate,historical_selected,is_historical_selected,historical_acc,best_baseline,historical_delta_vs_best,historical_val_acc,historical_val_medical_acc,historical_selection_score,conflict_score,sign_conflict,direction_conflict,norm_dispersion,base_cancellation,consensus_cancellation,weight_shift_l1,weight_concentration,specialist_idx,specialist_score_gap_ratio,candidate_norm_ratio_to_avg,candidate_norm_ratio_to_consensus,distance_from_avg_ratio,distance_from_sign_ratio,cos_to_avg,cos_to_consensus,cos_to_sign,cos_to_medical,cos_to_specialist,sign_norm_ratio_to_avg,medical_norm_ratio_to_avg,specialist_norm_ratio_to_avg,sign_retained_l1_ratio
bloodmnist_224,resnet,5,0.01,delta_0p50,specialist_client,0,0.2595732242034493,0.2917,-0.03212677579655071,0.220703125,0.21861891436026076,0.21836150415606137,0.4539661672063416,0.507657361548862,0.4723101854324341,0.30105894804000854,0.5090642712014136,0.5523827071552575,0.24933670461177826,0.121315136551857,1,0.2306385852871553,1.8682789703104097,1.5954457155781576,1.0962849637638812,0.3785753703197095,0.8804834485054016,0.8779929876327515,0.9865500926971436,0.8853645324707031,0.5935225486755371,2.895816921817448,1.0746421189913433,2.6492300185807425,0.7832676904397916
bloodmnist_224,resnet,5,0.01,delta_0p75,specialist_client,0,0.2595732242034493,0.2917,-0.03212677579655071,0.25390625,0.2599920343416355,0.25263534610804056,0.4539661672063416,0.507657361548862,0.4723101854324341,0.30105894804000854,0.5090642712014136,0.5523827071552575,0.24933670461177826,0.121315136551857,1,0.2306385852871553,2.374359137558448,2.0276206998316115,1.6444441163179981,0.18928768515985475,0.8284282088279724,0.8327772617340088,0.9979550242424011,0.8365265130996704,0.574163019657135,2.895816921817448,1.0746421189913433,2.6492300185807425,0.7832676904397916
bloodmnist_224,resnet,5,0.01,delta_1p00,specialist_client,0,0.2595732242034493,0.2917,-0.03212677579655071,0.2578125,0.26434995557721425,0.25640708189585204,0.4539661672063416,0.507657361548862,0.4723101854324341,0.30105894804000854,0.5090642712014136,0.5523827071552575,0.24933670461177826,0.121315136551857,1,0.2306385852871553,2.895816921817448,2.472927637913066,2.1925699275277624,0.0,0.7904455661773682,0.7991832494735718,1.0,0.800575852394104,0.5586234331130981,2.895816921817448,1.0746421189913433,2.6492300185807425,0.7832676904397916
bloodmnist_224,resnet,5,0.01,medical_weighted_fusion,specialist_client,0,0.2595732242034493,0.2917,-0.03212677579655071,0.12109375,0.13280899988581613,0.12080921684499064,0.4539661672063416,0.507657361548862,0.4723101854324341,0.30105894804000854,0.5090642712014136,0.5523827071552575,0.24933670461177826,0.121315136551857,1,0.2306385852871553,1.0746421189913433,0.9177072545219016,0.17154890781860727,0.737238274687396,0.9898950457572937,0.9919975996017456,0.800575852394104,1.0,0.7014597654342651,2.895816921817448,1.0746421189913433,2.6492300185807425,0.7832676904397916
bloodmnist_224,resnet,5,0.01,specialist_client,specialist_client,1,0.2595732242034493,0.2917,-0.03212677579655071,0.265625,0.2584195347246978,0.2581288475337245,0.4539661672063416,0.507657361548862,0.4723101854324341,0.30105894804000854,0.5090642712014136,0.5523827071552575,0.24933670461177826,0.121315136551857,1,0.2306385852871553,2.6492300185807425,2.2623509389625216,2.200323420344843,0.9025664190862873,0.6000595688819885,0.780238687992096,0.5586234331130981,0.7014597654342651,1.0,2.895816921817448,1.0746421189913433,2.6492300185807425,0.7832676904397916
bloodmnist_224,resnet,5,0.1,delta_0p00,delta_1p00,0,0.7138263665594855,0.4373,0.2765263665594855,0.56640625,0.5986132665590402,0.5697547502311462,0.4569675018180294,0.49823783609356775,0.4803368151187897,0.32321295142173767,0.5023489164205145,0.5229120024658879,0.40745922923088074,0.20372962951660156,0,0.3052858743995684,0.9999999996702401,0.991806643889987,0.0,0.7585159690651763,1.0,0.9288602471351624,0.7832232117652893,0.9811124801635742,0.39325636625289917,2.8686199227792146,0.9906861303531588,1.6131315727629951,0.805135812030344
bloodmnist_224,resnet,5,0.1,delta_0p25,delta_1p00,0,0.7138263665594855,0.4373,0.2765263665594855,0.712890625,0.7273359386798403,0.7137823493954042,0.4569675018180294,0.49823783609356775,0.4803368151187897,0.32321295142173767,0.5023489164205145,0.5229120024658879,0.40745922923088074,0.20372962951660156,0,0.3052858743995684,1.3853307905918408,1.3739802825474394,0.5439735052141688,0.5688773952372984,0.947404682636261,0.8681855797767639,0.9417158961296082,0.9237529635429382,0.3365840017795563,2.8686199227792146,0.9906861303531588,1.6131315727629951,0.805135812030344
bloodmnist_224,resnet,5,0.1,delta_0p50,delta_1p00,0,0.7138263665594855,0.4373,0.2765263665594855,0.744140625,0.7217574539403495,0.739654443083262,0.4569675018180294,0.49823783609356775,0.4803368151187897,0.32321295142173767,0.5023489164205145,0.5229120024658879,0.40745922923088074,0.20372962951660156,0,0.3052858743995684,1.851997142621113,1.8368230711226023,1.0879470104283375,0.37925798453258813,0.876838207244873,0.7972951531410217,0.9859371185302734,0.8522122502326965,0.2912014126777649,2.8686199227792146,0.9906861303531588,1.6131315727629951,0.805135812030344
bloodmnist_224,resnet,5,0.1,delta_0p75,delta_1p00,0,0.7138263665594855,0.4373,0.2765263665594855,0.75,0.7133487206955561,0.7434557720796735,0.4569675018180294,0.49823783609356775,0.4803368151187897,0.32321295142173767,0.5023489164205145,0.5229120024658879,0.40745922923088074,0.20372962951660156,0,0.3052858743995684,2.352398014581761,2.333123980705176,1.6318930297840524,0.18962899226629407,0.8227072358131409,0.7441139817237854,0.9978402256965637,0.7978604435920715,0.2602994740009308,2.8686199227792146,0.9906861303531588,1.6131315727629951,0.805135812030344
bloodmnist_224,resnet,5,0.1,delta_1p00,delta_1p00,1,0.7138263665594855,0.4373,0.2765263665594855,0.75390625,0.716685336767326,0.7472937715558245,0.4569675018180294,0.49823783609356775,0.4803368151187897,0.32321295142173767,0.5023489164205145,0.5229120024658879,0.40745922923088074,0.20372962951660156,0,0.3052858743995684,2.8686199227792146,2.8451162991458117,2.175894020856675,0.0,0.7832232117652893,0.7056760787963867,1.0,0.7583703398704529,0.23891347646713257,2.8686199227792146,0.9906861303531588,1.6131315727629951,0.805135812030344
