task_type,dataset,model,clip_model,num_clients,beta,seed,selected_candidate,client_weights,plot_path,status,image
small,bloodmnist_224,vit_t,,5,0.01,42,avg,"client_0.pt: pi=0.20000000, alpha_all=0.15144837, alpha_morph=0.16237155, A=0.06250000, M=0.07016671, H=0.14285715, Q=0.06875679, F=0.01516957<br>client_1.pt: pi=0.20000000, alpha_all=0.15655066, alpha_morph=0.18520407, A=0.06250000, M=0.09879406, H=0.14285715, Q=0.09867769, F=0.02173027<br>client_2.pt: pi=0.20000000, alpha_all=0.15237531, alpha_morph=0.16593526, A=0.06250000, M=0.07451712, H=0.14285715, Q=0.07454750, F=0.01584890<br>client_3.pt: pi=0.20000000, alpha_all=0.31768176, alpha_morph=0.29876179, A=0.31250000, M=0.27876022, H=0.00000000, Q=0.27876058, F=0.07175383<br>client_4.pt: pi=0.20000000, alpha_all=0.22194390, alpha_morph=0.18772735, A=0.18750000, M=0.14048733, H=0.00000000, Q=0.14057174, F=0.03175425",,not_plotted,
small,bloodmnist_224,vit_t,,5,0.1,42,avg,"client_0.pt: pi=0.20000000, alpha_all=0.22352405, alpha_morph=0.19509885, A=0.18750000, M=0.14048733, H=0.00000000, Q=0.14059304, F=0.03167499<br>client_1.pt: pi=0.20000000, alpha_all=0.22350626, alpha_morph=0.19508164, A=0.18750000, M=0.14048733, H=0.00000000, Q=0.14048740, F=0.03165519<br>client_2.pt: pi=0.20000000, alpha_all=0.15772824, alpha_morph=0.19251290, A=0.06250000, M=0.09879406, H=0.14285715, Q=0.09925571, F=0.02147145<br>client_3.pt: pi=0.20000000, alpha_all=0.19675599, alpha_morph=0.20789696, A=0.12500000, M=0.11751112, H=0.14285715, Q=0.11751559, F=0.02594108<br>client_4.pt: pi=0.20000000, alpha_all=0.19848546, alpha_morph=0.20940964, A=0.12500000, M=0.11751112, H=0.14285715, Q=0.12886752, F=0.02629759",,not_plotted,
small,bloodmnist_224,vit_t,,7,0.0,42,avg,"client_0.pt: pi=0.14285714, alpha_all=0.06465412, alpha_morph=0.05264423, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000412, F=0.00000000<br>client_1.pt: pi=0.14285714, alpha_all=0.10760834, alpha_morph=0.11178771, A=0.06250000, M=0.07016671, H=0.14285715, Q=0.07025744, F=0.01487117<br>client_2.pt: pi=0.14285714, alpha_all=0.13863505, alpha_morph=0.13760547, A=0.12500000, M=0.11751112, H=0.14285715, Q=0.11752609, F=0.02594152<br>client_3.pt: pi=0.14285714, alpha_all=0.15748227, alpha_morph=0.12912235, A=0.18750000, M=0.14048733, H=0.00000000, Q=0.14048882, F=0.03165528<br>client_4.pt: pi=0.14285714, alpha_all=0.22543684, alpha_morph=0.20552509, A=0.31250000, M=0.27876022, H=0.00000000, Q=0.27876148, F=0.07175472<br>client_5.pt: pi=0.14285714, alpha_all=0.19509761, alpha_morph=0.23593381, A=0.18750000, M=0.21976346, H=0.42857143, Q=0.21977623, F=0.05332988<br>client_6.pt: pi=0.14285714, alpha_all=0.11108582, alpha_morph=0.12738138, A=0.06250000, M=0.09879406, H=0.14285715, Q=0.09879883, F=0.02145466",,not_plotted,
small,bloodmnist_224,vit_t,,7,0.01,42,avg,"client_0.pt: pi=0.14285714, alpha_all=0.10252420, alpha_morph=0.12452924, A=0.06250000, M=0.09879406, H=0.14285715, Q=0.09880742, F=0.02145495<br>client_1.pt: pi=0.14285714, alpha_all=0.14532810, alpha_morph=0.12622188, A=0.18750000, M=0.14048733, H=0.00000000, Q=0.14028211, F=0.03172373<br>client_2.pt: pi=0.14285714, alpha_all=0.21040401, alpha_morph=0.23548310, A=0.25000000, M=0.23329449, H=0.28571430, Q=0.31263953, F=0.15098859<br>client_3.pt: pi=0.14285714, alpha_all=0.20806010, alpha_morph=0.20092189, A=0.31250000, M=0.27876022, H=0.00000000, Q=0.27876094, F=0.07175392<br>client_4.pt: pi=0.14285714, alpha_all=0.12798275, alpha_morph=0.13456510, A=0.12500000, M=0.11751112, H=0.14285715, Q=0.11773854, F=0.02613611<br>client_5.pt: pi=0.14285714, alpha_all=0.14534323, alpha_morph=0.12623020, A=0.18750000, M=0.14048733, H=0.00000000, Q=0.14048520, F=0.03165560<br>client_6.pt: pi=0.14285714, alpha_all=0.06035766, alpha_morph=0.05204866, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00708995, F=0.00000000",,not_plotted,
small,bloodmnist_224,vit_t,,7,0.1,42,avg,"client_0.pt: pi=0.14285714, alpha_all=0.16535904, alpha_morph=0.18310542, A=0.18750000, M=0.17689560, H=0.14285715, Q=0.23735239, F=0.09125440<br>client_1.pt: pi=0.14285714, alpha_all=0.14369883, alpha_morph=0.13021812, A=0.18750000, M=0.14048733, H=0.00000000, Q=0.14049236, F=0.03177062<br>client_2.pt: pi=0.14285714, alpha_all=0.14369629, alpha_morph=0.13020888, A=0.18750000, M=0.14048733, H=0.00000000, Q=0.14053628, F=0.03166886<br>client_3.pt: pi=0.14285714, alpha_all=0.12660325, alpha_morph=0.13886721, A=0.12500000, M=0.11751112, H=0.14285715, Q=0.11852966, F=0.02613564<br>client_4.pt: pi=0.14285714, alpha_all=0.14369075, alpha_morph=0.13020305, A=0.18750000, M=0.14048733, H=0.00000000, Q=0.14048803, F=0.03165523<br>client_5.pt: pi=0.14285714, alpha_all=0.13213930, alpha_morph=0.15617034, A=0.12500000, M=0.14427418, H=0.14285715, Q=0.16872869, F=0.03704338<br>client_6.pt: pi=0.14285714, alpha_all=0.14481257, alpha_morph=0.13122694, A=0.18750000, M=0.14048733, H=0.00000000, Q=0.15188830, F=0.03209170",,not_plotted,
small,chaoshengmnist_224,convnext,,3,0.0,42,avg,"client_0.pt: pi=0.33333333, alpha_all=0.29208517, alpha_morph=0.29264170, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00067204, F=0.00000000<br>client_1.pt: pi=0.33333333, alpha_all=0.41614786, alpha_morph=0.41503051, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.26234105, F=0.00000000<br>client_2.pt: pi=0.33333333, alpha_all=0.29176691, alpha_morph=0.29232770, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000076, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,convnext,,3,0.01,42,avg,"client_0.pt: pi=0.33333333, alpha_all=0.07694657, alpha_morph=0.05557406, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00026082, F=0.00000000<br>client_1.pt: pi=0.33333333, alpha_all=0.84605056, alpha_morph=0.88881183, A=1.00000000, M=1.00000000, H=1.00000000, Q=0.99997503, F=1.00000000<br>client_2.pt: pi=0.33333333, alpha_all=0.07700291, alpha_morph=0.05561412, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00071156, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,convnext,,3,0.1,42,avg,"client_0.pt: pi=0.33333333, alpha_all=0.27032393, alpha_morph=0.27111164, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00056953, F=0.00000000<br>client_1.pt: pi=0.33333333, alpha_all=0.45888257, alpha_morph=0.45731303, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.43021506, F=0.00000000<br>client_2.pt: pi=0.33333333, alpha_all=0.27079350, alpha_morph=0.27157536, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00163948, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,convnext,,5,0.0,42,avg,"client_0.pt: pi=0.20000000, alpha_all=0.07002682, alpha_morph=0.05183776, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00004469, F=0.00000000<br>client_1.pt: pi=0.20000000, alpha_all=0.07002728, alpha_morph=0.05183809, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00004870, F=0.00000000<br>client_2.pt: pi=0.20000000, alpha_all=0.71990246, alpha_morph=0.79265600, A=1.00000000, M=1.00000000, H=1.00000000, Q=0.55761701, F=1.00000000<br>client_3.pt: pi=0.20000000, alpha_all=0.07002174, alpha_morph=0.05183405, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000000, F=0.00000000<br>client_4.pt: pi=0.20000000, alpha_all=0.07002174, alpha_morph=0.05183405, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000000, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,convnext,,5,0.01,42,avg,"client_0.pt: pi=0.20000000, alpha_all=0.16342127, alpha_morph=0.16388206, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00042433, F=0.00000000<br>client_1.pt: pi=0.20000000, alpha_all=0.25763506, alpha_morph=0.25690898, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.35544366, F=0.00000000<br>client_2.pt: pi=0.20000000, alpha_all=0.16349053, alpha_morph=0.16395047, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00068537, F=0.00000000<br>client_3.pt: pi=0.20000000, alpha_all=0.25178915, alpha_morph=0.25113675, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.33341497, F=0.00000000<br>client_4.pt: pi=0.20000000, alpha_all=0.16366397, alpha_morph=0.16412173, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00133894, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,convnext,,5,0.1,42,avg,"client_0.pt: pi=0.20000000, alpha_all=0.06685241, alpha_morph=0.05016357, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00303712, F=0.00000000<br>client_1.pt: pi=0.20000000, alpha_all=0.73176336, alpha_morph=0.79873466, A=1.00000000, M=1.00000000, H=1.00000000, Q=0.99998558, F=1.00000000<br>client_2.pt: pi=0.20000000, alpha_all=0.06663036, alpha_morph=0.04999951, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00098306, F=0.00000000<br>client_3.pt: pi=0.20000000, alpha_all=0.06768015, alpha_morph=0.05077517, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.01069424, F=0.00000000<br>client_4.pt: pi=0.20000000, alpha_all=0.06707378, alpha_morph=0.05032714, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00508498, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,convnext,,7,0.0,42,avg,"client_0.pt: pi=0.14285714, alpha_all=0.20714301, alpha_morph=0.20627914, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.40821740, F=0.00000000<br>client_1.pt: pi=0.14285714, alpha_all=0.12453338, alpha_morph=0.12477961, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000000, F=0.00000000<br>client_2.pt: pi=0.14285714, alpha_all=0.17018867, alpha_morph=0.16982138, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.22560667, F=0.00000000<br>client_3.pt: pi=0.14285714, alpha_all=0.12453338, alpha_morph=0.12477961, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000000, F=0.00000000<br>client_4.pt: pi=0.14285714, alpha_all=0.12453338, alpha_morph=0.12477961, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000000, F=0.00000000<br>client_5.pt: pi=0.14285714, alpha_all=0.12453479, alpha_morph=0.12478101, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000698, F=0.00000000<br>client_6.pt: pi=0.14285714, alpha_all=0.12453338, alpha_morph=0.12477961, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000000, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,convnext,,7,0.01,42,avg,"client_0.pt: pi=0.14285714, alpha_all=0.10405532, alpha_morph=0.09323069, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000000, F=0.00000000<br>client_1.pt: pi=0.14285714, alpha_all=0.10405532, alpha_morph=0.09323069, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000000, F=0.00000000<br>client_2.pt: pi=0.14285714, alpha_all=0.13118313, alpha_morph=0.11716252, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.16043425, F=0.00000000<br>client_3.pt: pi=0.14285714, alpha_all=0.10447186, alpha_morph=0.09359816, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00246346, F=0.00000000<br>client_4.pt: pi=0.14285714, alpha_all=0.10405535, alpha_morph=0.09323071, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000015, F=0.00000000<br>client_5.pt: pi=0.14285714, alpha_all=0.10405532, alpha_morph=0.09323069, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000001, F=0.00000000<br>client_6.pt: pi=0.14285714, alpha_all=0.34812376, alpha_morph=0.41631651, A=0.18750000, M=0.19230552, H=0.28571430, Q=0.43168196, F=0.16577035",,not_plotted,
small,chaoshengmnist_224,convnext,,7,0.1,42,avg,"client_0.pt: pi=0.14285714, alpha_all=0.12743229, alpha_morph=0.12764433, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000026, F=0.00000000<br>client_1.pt: pi=0.14285714, alpha_all=0.17563799, alpha_morph=0.17518739, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.23279098, F=0.00000000<br>client_2.pt: pi=0.14285714, alpha_all=0.12755445, alpha_morph=0.12776481, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00059017, F=0.00000000<br>client_3.pt: pi=0.14285714, alpha_all=0.12959604, alpha_morph=0.12977833, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.01044921, F=0.00000000<br>client_4.pt: pi=0.14285714, alpha_all=0.12743224, alpha_morph=0.12764430, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000003, F=0.00000000<br>client_5.pt: pi=0.14285714, alpha_all=0.12745614, alpha_morph=0.12766786, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00011543, F=0.00000000<br>client_6.pt: pi=0.14285714, alpha_all=0.18489081, alpha_morph=0.18431303, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.27747390, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,resnet,,3,0.0,42,avg,"client_0.pt: pi=0.33333333, alpha_all=0.08438103, alpha_morph=0.06160975, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00718601, F=0.00000000<br>client_1.pt: pi=0.33333333, alpha_all=0.83093882, alpha_morph=0.87656534, A=0.93750000, M=0.93020952, H=0.85714287, Q=0.76486874, F=0.89157570<br>client_2.pt: pi=0.33333333, alpha_all=0.08468024, alpha_morph=0.06182489, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00939365, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,resnet,,3,0.01,42,avg,"client_0.pt: pi=0.33333333, alpha_all=0.12160341, alpha_morph=0.09978943, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00323795, F=0.00000000<br>client_1.pt: pi=0.33333333, alpha_all=0.74351221, alpha_morph=0.78968930, A=0.56250000, M=0.53255922, H=0.28571430, Q=0.57959640, F=0.35842292<br>client_2.pt: pi=0.33333333, alpha_all=0.13488439, alpha_morph=0.11052117, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.07080114, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,resnet,,3,0.1,42,avg,"client_0.pt: pi=0.33333333, alpha_all=0.67917520, alpha_morph=0.72618067, A=1.00000000, M=1.00000000, H=1.00000000, Q=0.67159575, F=1.00000000<br>client_1.pt: pi=0.33333333, alpha_all=0.25374287, alpha_morph=0.22533222, A=0.31250000, M=0.29038593, H=0.14285715, Q=0.38389203, F=0.16930275<br>client_2.pt: pi=0.33333333, alpha_all=0.06708187, alpha_morph=0.04848715, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.02077328, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,resnet,,5,0.0,42,avg,"client_0.pt: pi=0.20000000, alpha_all=0.07790701, alpha_morph=0.06000534, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00213871, F=0.00000000<br>client_1.pt: pi=0.20000000, alpha_all=0.08801594, alpha_morph=0.06767204, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.08226632, F=0.00000000<br>client_2.pt: pi=0.20000000, alpha_all=0.67141646, alpha_morph=0.74711943, A=0.81250000, M=0.81473941, H=0.71428573, Q=0.61405784, F=0.76255538<br>client_3.pt: pi=0.20000000, alpha_all=0.08250213, alpha_morph=0.06349031, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.03856148, F=0.00000000<br>client_4.pt: pi=0.20000000, alpha_all=0.08015849, alpha_morph=0.06171288, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.01998482, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,resnet,,5,0.01,42,avg,"client_0.pt: pi=0.20000000, alpha_all=0.10202447, alpha_morph=0.08630894, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.23768544, F=0.00000000<br>client_1.pt: pi=0.20000000, alpha_all=0.36505383, alpha_morph=0.37050858, A=0.43750000, M=0.40418750, H=0.00000000, Q=0.53778148, F=0.31273960<br>client_2.pt: pi=0.20000000, alpha_all=0.07380554, alpha_morph=0.06270283, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00173493, F=0.00000000<br>client_3.pt: pi=0.20000000, alpha_all=0.37124217, alpha_morph=0.40600809, A=0.43750000, M=0.40942371, H=0.28571430, Q=0.45477948, F=0.25340319<br>client_4.pt: pi=0.20000000, alpha_all=0.08787397, alpha_morph=0.07447156, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.11936703, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,resnet,,5,0.1,42,avg,"client_0.pt: pi=0.20000000, alpha_all=0.09145978, alpha_morph=0.07027867, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.19304597, F=0.00000000<br>client_1.pt: pi=0.20000000, alpha_all=0.69553733, alpha_morph=0.76549321, A=0.93750000, M=0.92904842, H=0.85714287, Q=0.86396497, F=0.77335184<br>client_2.pt: pi=0.20000000, alpha_all=0.07140858, alpha_morph=0.05505221, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.01580956, F=0.00000000<br>client_3.pt: pi=0.20000000, alpha_all=0.07079657, alpha_morph=0.05458747, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.01039996, F=0.00000000<br>client_4.pt: pi=0.20000000, alpha_all=0.07079773, alpha_morph=0.05458835, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.01041012, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,resnet,,7,0.0,42,avg,"client_0.pt: pi=0.14285714, alpha_all=0.62239957, alpha_morph=0.70601994, A=1.00000000, M=1.00000000, H=1.00000000, Q=0.99697435, F=1.00000000<br>client_1.pt: pi=0.14285714, alpha_all=0.06814739, alpha_morph=0.05299976, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.12545653, F=0.00000000<br>client_2.pt: pi=0.14285714, alpha_all=0.07305883, alpha_morph=0.05677056, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.17884958, F=0.00000000<br>client_3.pt: pi=0.14285714, alpha_all=0.06285448, alpha_morph=0.04893609, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.06791655, F=0.00000000<br>client_4.pt: pi=0.14285714, alpha_all=0.05679014, alpha_morph=0.04428015, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00199007, F=0.00000000<br>client_5.pt: pi=0.14285714, alpha_all=0.05968193, alpha_morph=0.04650034, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.03342718, F=0.00000000<br>client_6.pt: pi=0.14285714, alpha_all=0.05706768, alpha_morph=0.04449323, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00500724, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,resnet,,7,0.01,42,avg,"client_0.pt: pi=0.14285714, alpha_all=0.06503151, alpha_morph=0.05078284, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.10291360, F=0.00000000<br>client_1.pt: pi=0.14285714, alpha_all=0.05849681, alpha_morph=0.04574732, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.03073524, F=0.00000000<br>client_2.pt: pi=0.14285714, alpha_all=0.59925592, alpha_morph=0.68716937, A=1.00000000, M=1.00000000, H=1.00000000, Q=0.84978241, F=1.00000000<br>client_3.pt: pi=0.14285714, alpha_all=0.05975892, alpha_morph=0.04671989, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.04467581, F=0.00000000<br>client_4.pt: pi=0.14285714, alpha_all=0.09125355, alpha_morph=0.07098904, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.39254618, F=0.00000000<br>client_5.pt: pi=0.14285714, alpha_all=0.06131765, alpha_morph=0.04792101, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.06189250, F=0.00000000<br>client_6.pt: pi=0.14285714, alpha_all=0.06488566, alpha_morph=0.05067045, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.10130261, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,resnet,,7,0.1,42,avg,"client_0.pt: pi=0.14285714, alpha_all=0.30787998, alpha_morph=0.34016263, A=0.68750000, M=0.70107603, H=0.85714287, Q=0.49624938, F=0.63591073<br>client_1.pt: pi=0.14285714, alpha_all=0.21151806, alpha_morph=0.22042020, A=0.43750000, M=0.45058802, H=0.42857143, Q=0.44574273, F=0.34322180<br>client_2.pt: pi=0.14285714, alpha_all=0.04054191, alpha_morph=0.02997349, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00662105, F=0.00000000<br>client_3.pt: pi=0.14285714, alpha_all=0.05082868, alpha_morph=0.03746294, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.16444372, F=0.00000000<br>client_4.pt: pi=0.14285714, alpha_all=0.04538712, alpha_morph=0.03350112, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.08095758, F=0.00000000<br>client_5.pt: pi=0.14285714, alpha_all=0.04455641, alpha_morph=0.03289631, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.06821267, F=0.00000000<br>client_6.pt: pi=0.14285714, alpha_all=0.29928783, alpha_morph=0.30558327, A=0.68750000, M=0.68175805, H=0.57142860, Q=0.68911529, F=0.42088396",,not_plotted,
small,chaoshengmnist_224,swin_tiny,,3,0.0,42,avg,"client_0.pt: pi=0.33333333, alpha_all=0.28459719, alpha_morph=0.28523842, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00038698, F=0.00000000<br>client_1.pt: pi=0.33333333, alpha_all=0.43041664, alpha_morph=0.42913935, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.31589070, F=0.00000000<br>client_2.pt: pi=0.33333333, alpha_all=0.28498620, alpha_morph=0.28562227, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00122863, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,swin_tiny,,3,0.01,42,avg,"client_0.pt: pi=0.33333333, alpha_all=0.07768494, alpha_morph=0.05596619, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00081815, F=0.00000000<br>client_1.pt: pi=0.33333333, alpha_all=0.84447289, alpha_morph=0.88795608, A=1.00000000, M=1.00000000, H=1.00000000, Q=0.92919123, F=1.00000000<br>client_2.pt: pi=0.33333333, alpha_all=0.07784215, alpha_morph=0.05607771, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00206510, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,swin_tiny,,3,0.1,42,avg,"client_0.pt: pi=0.33333333, alpha_all=0.32506984, alpha_morph=0.31099734, A=0.43750000, M=0.41320276, H=0.42857143, Q=0.49899492, F=0.39880396<br>client_1.pt: pi=0.33333333, alpha_all=0.61473286, alpha_morph=0.64648134, A=1.00000000, M=1.00000000, H=1.00000000, Q=0.54111773, F=1.00000000<br>client_2.pt: pi=0.33333333, alpha_all=0.06019731, alpha_morph=0.04252131, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00255215, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,swin_tiny,,5,0.0,42,avg,"client_0.pt: pi=0.20000000, alpha_all=0.06974616, alpha_morph=0.05169418, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00041919, F=0.00000000<br>client_1.pt: pi=0.20000000, alpha_all=0.06973292, alpha_morph=0.05168452, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00030230, F=0.00000000<br>client_2.pt: pi=0.20000000, alpha_all=0.72112358, alpha_morph=0.79330218, A=1.00000000, M=1.00000000, H=1.00000000, Q=0.59772366, F=1.00000000<br>client_3.pt: pi=0.20000000, alpha_all=0.06969868, alpha_morph=0.05165953, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000000, F=0.00000000<br>client_4.pt: pi=0.20000000, alpha_all=0.06969868, alpha_morph=0.05165953, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000000, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,swin_tiny,,5,0.01,42,avg,"client_0.pt: pi=0.20000000, alpha_all=0.04149271, alpha_morph=0.02935120, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00277707, F=0.00000000<br>client_1.pt: pi=0.20000000, alpha_all=0.42111185, alpha_morph=0.44437632, A=1.00000000, M=1.00000000, H=1.00000000, Q=0.50452697, F=1.00000000<br>client_2.pt: pi=0.20000000, alpha_all=0.04138159, alpha_morph=0.02927380, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00112165, F=0.00000000<br>client_3.pt: pi=0.20000000, alpha_all=0.45436752, alpha_morph=0.46754050, A=1.00000000, M=1.00000000, H=1.00000000, Q=0.99997288, F=1.00000000<br>client_4.pt: pi=0.20000000, alpha_all=0.04164634, alpha_morph=0.02945821, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00506589, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,swin_tiny,,5,0.1,42,avg,"client_0.pt: pi=0.20000000, alpha_all=0.07181039, alpha_morph=0.05361411, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.03838743, F=0.00000000<br>client_1.pt: pi=0.20000000, alpha_all=0.72488528, alpha_morph=0.79446632, A=1.00000000, M=1.00000000, H=1.00000000, Q=0.83022857, F=1.00000000<br>client_2.pt: pi=0.20000000, alpha_all=0.06780265, alpha_morph=0.05066527, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00190037, F=0.00000000<br>client_3.pt: pi=0.20000000, alpha_all=0.06759391, alpha_morph=0.05051169, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000000, F=0.00000000<br>client_4.pt: pi=0.20000000, alpha_all=0.06790773, alpha_morph=0.05074259, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00285701, F=0.00000000",,not_plotted,
small,chaoshengmnist_224,swin_tiny,,7,0.0,42,avg,"client_0.pt: pi=0.14285714, alpha_all=0.61197847, alpha_morph=0.70060074, A=0.87500000, M=0.88943440, H=1.00000000, Q=0.70058072, F=0.76076614<br>client_1.pt: pi=0.14285714, alpha_all=0.06467028, alpha_morph=0.04989988, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000000, F=0.00000000<br>client_2.pt: pi=0.14285714, alpha_all=0.06467028, alpha_morph=0.04989988, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000000, F=0.00000000<br>client_3.pt: pi=0.14285714, alpha_all=0.06467028, alpha_morph=0.04989988, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000000, F=0.00000000<br>client_4.pt: pi=0.14285714, alpha_all=0.06467028, alpha_morph=0.04989988, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000000, F=0.00000000<br>client_5.pt: pi=0.14285714, alpha_all=0.06467028, alpha_morph=0.04989988, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000000, F=0.00000000<br>client_6.pt: pi=0.14285714, alpha_all=0.06467028, alpha_morph=0.04989988, A=0.00000000, M=0.00000000, H=0.00000000, Q=0.00000000, F=0.00000000",,not_plotted,
