task_type,dataset,model,clip_model,num_clients,beta,seed,selected_candidate,client_index,client_name,seen_classes,prior_weight_pi,diagnostic_weight_alpha_all,medical_weight_alpha_morph,acc_A,medical_acc_M,hard_acc_H,margin_Q,focal_acc_F
small,bloodmnist_224,convnext,,3,0.0,42,avg,0,client_0.pt,3 7 5,0.33333333,0.14729038,0.11592712,0.00000000,0.00000000,0.00000000,0.08789053,0.00000000
small,bloodmnist_224,convnext,,3,0.0,42,avg,1,client_1.pt,4 6 0,0.33333333,0.49066511,0.50533324,0.31250000,0.29701259,0.28571430,0.25481257,0.13702026
small,bloodmnist_224,convnext,,3,0.0,42,avg,2,client_2.pt,2 1,0.33333333,0.36204451,0.37873968,0.18750000,0.18243525,0.28571430,0.17108924,0.06531939
small,bloodmnist_224,convnext,,3,0.01,42,avg,0,client_0.pt,6 7,0.33333333,0.39997232,0.37262532,0.18750000,0.15959905,0.00000000,0.15959952,0.03659186
small,bloodmnist_224,convnext,,3,0.01,42,avg,1,client_1.pt,1 4 5,0.33333333,0.24338458,0.22860111,0.06250000,0.06076554,0.00000000,0.06118840,0.01280192
small,bloodmnist_224,convnext,,3,0.01,42,avg,2,client_2.pt,0 2 3 5,0.33333333,0.35664311,0.39877361,0.12500000,0.13001344,0.14285715,0.12129378,0.07408467
small,bloodmnist_224,convnext,,3,0.1,42,morphology,0,client_0.pt,0 2 3 4 5 6 7,0.33333333,0.27992994,0.25533578,0.18750000,0.15959905,0.00000000,0.15944929,0.03664251
small,bloodmnist_224,convnext,,3,0.1,42,morphology,1,client_1.pt,0 1 3 4 5 6,0.33333333,0.44012013,0.48931789,0.31250000,0.29701259,0.28571430,0.28730604,0.16107747
small,bloodmnist_224,convnext,,3,0.1,42,morphology,2,client_2.pt,0 3 7,0.33333333,0.27994993,0.25534624,0.18750000,0.15959905,0.00000000,0.15959288,0.03659207
small,bloodmnist_224,convnext,,5,0.0,42,morphology,0,client_0.pt,3 1,0.20000000,0.21567082,0.23597620,0.18750000,0.18243525,0.28571430,0.11269497,0.08549477
small,bloodmnist_224,convnext,,5,0.0,42,morphology,1,client_1.pt,4 5,0.20000000,0.11849761,0.10423532,0.06250000,0.06076554,0.00000000,0.06077407,0.01277544
small,bloodmnist_224,convnext,,5,0.0,42,morphology,2,client_2.pt,2 0,0.20000000,0.17083989,0.17587042,0.12500000,0.13001344,0.14285715,0.12998140,0.02903204
small,bloodmnist_224,convnext,,5,0.0,42,morphology,3,client_3.pt,7,0.20000000,0.19482706,0.16998194,0.18750000,0.15959905,0.00000000,0.15959905,0.03659183
small,bloodmnist_224,convnext,,5,0.0,42,morphology,4,client_4.pt,6,0.20000000,0.30016458,0.31393608,0.31250000,0.29701259,0.28571430,0.29701256,0.07791620
small,bloodmnist_224,convnext,,5,0.01,42,morphology,0,client_0.pt,3 4,0.20000000,0.13446090,0.11831555,0.06250000,0.06076554,0.00000000,0.05965197,0.01300427
small,bloodmnist_224,convnext,,5,0.01,42,morphology,1,client_1.pt,4 5 6,0.20000000,0.15063225,0.16094694,0.06250000,0.07822976,0.14285715,0.08020716,0.01692066
small,bloodmnist_224,convnext,,5,0.01,42,morphology,2,client_2.pt,0,0.20000000,0.15263432,0.17101449,0.06250000,0.09194430,0.14285715,0.09194430,0.01984885
small,bloodmnist_224,convnext,,5,0.01,42,morphology,3,client_3.pt,6,0.20000000,0.34095600,0.35661620,0.31250000,0.29701259,0.28571430,0.29701250,0.07791621
small,bloodmnist_224,convnext,,5,0.01,42,morphology,4,client_4.pt,1 2 7,0.20000000,0.22131652,0.19310680,0.18750000,0.15959905,0.00000000,0.15965123,0.03664600
small,bloodmnist_224,convnext,,5,0.1,42,morphology,0,client_0.pt,0 1 3 4 5 7,0.20000000,0.12976034,0.10964563,0.06250000,0.06076554,0.00000000,0.09446942,0.02120963
small,bloodmnist_224,convnext,,5,0.1,42,morphology,1,client_1.pt,0 1 2 5 6 7,0.20000000,0.32285908,0.33078167,0.31250000,0.29701259,0.28571430,0.27819201,0.18708012
small,bloodmnist_224,convnext,,5,0.1,42,morphology,2,client_2.pt,0 1 2 5,0.20000000,0.14007321,0.14365830,0.06250000,0.07822976,0.14285715,0.08206530,0.02291470
small,bloodmnist_224,convnext,,5,0.1,42,morphology,3,client_3.pt,2 6,0.20000000,0.17954852,0.17704657,0.12500000,0.13001344,0.14285715,0.13089515,0.02917115
small,bloodmnist_224,convnext,,5,0.1,42,morphology,4,client_4.pt,1 2 3 4 7,0.20000000,0.22775887,0.23886794,0.18750000,0.18243525,0.28571430,0.11796919,0.09147059
small,bloodmnist_224,convnext,,7,0.0,42,morphology,0,client_0.pt,3 0,0.14285714,0.06753302,0.05538971,0.00000000,0.00000000,0.00000000,0.02795458,0.00000000
small,bloodmnist_224,convnext,,7,0.0,42,morphology,1,client_1.pt,4,0.14285714,0.09713943,0.08621631,0.06250000,0.06076554,0.00000000,0.06076554,0.01277409
small,bloodmnist_224,convnext,,7,0.0,42,morphology,2,client_2.pt,2,0.14285714,0.14005189,0.14547114,0.12500000,0.13001344,0.14285715,0.13001728,0.02902140
small,bloodmnist_224,convnext,,7,0.0,42,morphology,3,client_3.pt,7,0.14285714,0.15971278,0.14059885,0.18750000,0.15959905,0.00000000,0.15959905,0.03659183
small,bloodmnist_224,convnext,,7,0.0,42,morphology,4,client_4.pt,6,0.14285714,0.24606498,0.25966910,0.31250000,0.29701259,0.28571430,0.29701253,0.07791620
small,bloodmnist_224,convnext,,7,0.0,42,morphology,5,client_5.pt,1,0.14285714,0.18101220,0.19565883,0.18750000,0.18243525,0.28571430,0.18243528,0.04272230
small,bloodmnist_224,convnext,,7,0.0,42,morphology,6,client_6.pt,5,0.14285714,0.10848568,0.11699603,0.06250000,0.07822976,0.14285715,0.07822978,0.01669051
small,bloodmnist_224,convnext,,7,0.01,42,avg,0,client_0.pt,5,0.14285714,0.08043263,0.08330093,0.06250000,0.07822976,0.14285715,0.07822986,0.01669051
small,bloodmnist_224,convnext,,7,0.01,42,avg,1,client_1.pt,4 7,0.14285714,0.14190657,0.14809296,0.18750000,0.18243525,0.28571430,0.24155600,0.10026829
small,bloodmnist_224,convnext,,7,0.01,42,avg,2,client_2.pt,4,0.14285714,0.19055447,0.19516706,0.31250000,0.29701259,0.28571430,0.34481128,0.15955501
small,bloodmnist_224,convnext,,7,0.01,42,avg,3,client_3.pt,6,0.14285714,0.18243562,0.18488383,0.31250000,0.29701259,0.28571430,0.29701259,0.07791620
small,bloodmnist_224,convnext,,7,0.01,42,avg,4,client_4.pt,2 3 5,0.14285714,0.10383589,0.10357489,0.12500000,0.13001344,0.14285715,0.13001344,0.02902121
small,bloodmnist_224,convnext,,7,0.01,42,avg,5,client_5.pt,1 4 7,0.14285714,0.11841328,0.10010631,0.18750000,0.15959905,0.00000000,0.15960168,0.03659264
small,bloodmnist_224,convnext,,7,0.01,42,avg,6,client_6.pt,0 3 6,0.14285714,0.18242154,0.18487404,0.31250000,0.29701259,0.28571430,0.29681551,0.07793970
small,bloodmnist_224,convnext,,7,0.1,42,morphology,0,client_0.pt,0 2 6,0.14285714,0.21017492,0.21929915,0.31250000,0.29701259,0.28571430,0.29675450,0.07800912
small,bloodmnist_224,convnext,,7,0.1,42,morphology,1,client_1.pt,0 1 2 3 5 7,0.14285714,0.13642593,0.11874839,0.18750000,0.15959905,0.00000000,0.15949520,0.03669262
small,bloodmnist_224,convnext,,7,0.1,42,morphology,2,client_2.pt,0 2 5 7,0.14285714,0.11963440,0.12285998,0.12500000,0.13001344,0.14285715,0.13001759,0.02902149
small,bloodmnist_224,convnext,,7,0.1,42,morphology,3,client_3.pt,2 3 4 5 6,0.14285714,0.12111150,0.12973218,0.06250000,0.09194430,0.14285715,0.35758810,0.07132495
small,bloodmnist_224,convnext,,7,0.1,42,morphology,4,client_4.pt,1 4 6 7,0.14285714,0.13582160,0.12019720,0.18750000,0.15959905,0.00000000,0.12964541,0.07007417
small,bloodmnist_224,convnext,,7,0.1,42,morphology,5,client_5.pt,0 1 3 5 6 7,0.14285714,0.11851579,0.11770339,0.12500000,0.11850274,0.14285715,0.11797858,0.02839206
small,bloodmnist_224,convnext,,7,0.1,42,morphology,6,client_6.pt,0 1 5 6 7,0.14285714,0.15831588,0.17145962,0.18750000,0.18243525,0.28571430,0.18458303,0.09910282
small,bloodmnist_224,resnet,,3,0.0,42,consensus,0,client_0.pt,3 7 5,0.33333333,0.32403407,0.31694657,0.25000000,0.23782882,0.14285715,0.21073467,0.07642422
small,bloodmnist_224,resnet,,3,0.0,42,consensus,1,client_1.pt,4 6 0,0.33333333,0.44895464,0.45611399,0.37500000,0.35777815,0.28571430,0.36602204,0.10457988
small,bloodmnist_224,resnet,,3,0.0,42,consensus,2,client_2.pt,2 1,0.33333333,0.22701122,0.22693941,0.12500000,0.13001344,0.14285715,0.14648281,0.02961346
small,bloodmnist_224,resnet,,3,0.01,42,consensus,0,client_0.pt,6 7,0.33333333,0.50723451,0.48786390,0.50000000,0.45661164,0.28571430,0.44975997,0.14666480
small,bloodmnist_224,resnet,,3,0.01,42,consensus,1,client_1.pt,1 4 5,0.33333333,0.22255485,0.22004773,0.12500000,0.13899530,0.14285715,0.22395768,0.03580430
small,bloodmnist_224,resnet,,3,0.01,42,consensus,2,client_2.pt,0 2 3 5,0.33333333,0.27021062,0.29208836,0.18750000,0.20824320,0.28571430,0.17917840,0.06944730
small,bloodmnist_224,resnet,,3,0.1,42,consensus,0,client_0.pt,0 2 3 4 5 6 7,0.33333333,0.41442969,0.39787549,0.25000000,0.21557095,0.00000000,0.22918770,0.05405998
small,bloodmnist_224,resnet,,3,0.1,42,consensus,1,client_1.pt,0 1 3 4 5 6,0.33333333,0.24312235,0.27849966,0.06250000,0.07822976,0.14285715,0.12560862,0.01763438
small,bloodmnist_224,resnet,,3,0.1,42,consensus,2,client_2.pt,0 3 7,0.33333333,0.34244797,0.32362488,0.18750000,0.15959905,0.00000000,0.16140700,0.03667459
small,bloodmnist_224,resnet,,5,0.0,42,avg,0,client_0.pt,3 1,0.20000000,0.09477932,0.07820244,0.00000000,0.00000000,0.00000000,0.04087862,0.00000000
small,bloodmnist_224,resnet,,5,0.0,42,avg,1,client_1.pt,4 5,0.20000000,0.15111941,0.16351482,0.06250000,0.07822976,0.14285715,0.09095981,0.01693980
small,bloodmnist_224,resnet,,5,0.0,42,avg,2,client_2.pt,2 0,0.20000000,0.19340195,0.20200039,0.12500000,0.13001344,0.14285715,0.13484059,0.02922327
small,bloodmnist_224,resnet,,5,0.0,42,avg,3,client_3.pt,7,0.20000000,0.21991506,0.19480480,0.18750000,0.15959905,0.00000000,0.16080756,0.03664834
small,bloodmnist_224,resnet,,5,0.0,42,avg,4,client_4.pt,6,0.20000000,0.34078425,0.36147746,0.31250000,0.29701259,0.28571430,0.31145068,0.07951374
small,bloodmnist_224,resnet,,5,0.01,42,morphology,0,client_0.pt,3 4,0.20000000,0.07238650,0.05612148,0.00000000,0.00000000,0.00000000,0.02442906,0.00000000
small,bloodmnist_224,resnet,,5,0.01,42,morphology,1,client_1.pt,4 5 6,0.20000000,0.28371844,0.30865726,0.31250000,0.32572802,0.42857143,0.34040799,0.12464638
small,bloodmnist_224,resnet,,5,0.01,42,morphology,2,client_2.pt,0,0.20000000,0.12236007,0.12969632,0.06250000,0.09194430,0.14285715,0.12346753,0.02076237
small,bloodmnist_224,resnet,,5,0.01,42,morphology,3,client_3.pt,6,0.20000000,0.26633260,0.26546374,0.31250000,0.29701259,0.28571430,0.30628037,0.07895683
small,bloodmnist_224,resnet,,5,0.01,42,morphology,4,client_4.pt,1 2 7,0.20000000,0.25520247,0.24006122,0.31250000,0.28961250,0.14285715,0.29201221,0.08444982
small,bloodmnist_224,resnet,,5,0.1,42,specialist_client,0,client_0.pt,0 1 3 4 5 7,0.20000000,0.19818753,0.18875322,0.31250000,0.29859435,0.14285715,0.34861966,0.12625432
small,bloodmnist_224,resnet,,5,0.1,42,specialist_client,1,client_1.pt,0 1 2 5 6 7,0.20000000,0.28525984,0.29504207,0.50000000,0.48532707,0.42857143,0.42131198,0.21138972
small,bloodmnist_224,resnet,,5,0.1,42,specialist_client,2,client_2.pt,0 1 2 5,0.20000000,0.14957064,0.15975134,0.18750000,0.20824320,0.28571430,0.21662473,0.05479293
small,bloodmnist_224,resnet,,5,0.1,42,specialist_client,3,client_3.pt,2 6,0.20000000,0.26061070,0.26853988,0.43750000,0.42702604,0.42857143,0.42507715,0.13256926
small,bloodmnist_224,resnet,,5,0.1,42,specialist_client,4,client_4.pt,1 2 3 4 7,0.20000000,0.10637125,0.08791346,0.12500000,0.10818805,0.00000000,0.13390127,0.03833425
small,bloodmnist_224,resnet,,7,0.0,42,consensus,0,client_0.pt,3 0,0.14285714,0.06412604,0.05271665,0.00000000,0.00000000,0.00000000,0.00313776,0.00000000
small,bloodmnist_224,resnet,,7,0.0,42,consensus,1,client_1.pt,4,0.14285714,0.10039657,0.08894997,0.06250000,0.06076554,0.00000000,0.10329778,0.01343304
small,bloodmnist_224,resnet,,7,0.0,42,consensus,2,client_2.pt,2,0.14285714,0.14071181,0.14593008,0.12500000,0.13001344,0.14285715,0.15230231,0.03012520
small,bloodmnist_224,resnet,,7,0.0,42,consensus,3,client_3.pt,7,0.14285714,0.15780032,0.13915126,0.18750000,0.15959905,0.00000000,0.16015695,0.03662328
small,bloodmnist_224,resnet,,7,0.0,42,consensus,4,client_4.pt,6,0.14285714,0.24490502,0.25855097,0.31250000,0.29701259,0.28571430,0.31382956,0.07980531
small,bloodmnist_224,resnet,,7,0.0,42,consensus,5,client_5.pt,1,0.14285714,0.17972077,0.19464092,0.18750000,0.18243525,0.28571430,0.18844853,0.04719124
small,bloodmnist_224,resnet,,7,0.0,42,consensus,6,client_6.pt,5,0.14285714,0.11233950,0.12006019,0.06250000,0.07822976,0.14285715,0.12723511,0.01826496
small,bloodmnist_224,resnet,,7,0.01,42,consensus,0,client_0.pt,5,0.14285714,0.10039659,0.10934111,0.06250000,0.07822976,0.14285715,0.09015363,0.01693856
small,bloodmnist_224,resnet,,7,0.01,42,consensus,1,client_1.pt,4 7,0.14285714,0.14753810,0.13147666,0.18750000,0.15959905,0.00000000,0.17402048,0.03748223
small,bloodmnist_224,resnet,,7,0.01,42,consensus,2,client_2.pt,4,0.14285714,0.11237457,0.10012470,0.06250000,0.06076554,0.00000000,0.29461353,0.02877526
small,bloodmnist_224,resnet,,7,0.01,42,consensus,3,client_3.pt,6,0.14285714,0.22754310,0.24271859,0.31250000,0.29701259,0.28571430,0.32076909,0.08060622
small,bloodmnist_224,resnet,,7,0.01,42,consensus,4,client_4.pt,2 3 5,0.14285714,0.09130300,0.07990234,0.06250000,0.05597189,0.00000000,0.08660093,0.01226048
small,bloodmnist_224,resnet,,7,0.01,42,consensus,5,client_5.pt,1 4 7,0.14285714,0.17650051,0.16256408,0.25000000,0.22036460,0.00000000,0.21557957,0.06590894
small,bloodmnist_224,resnet,,7,0.01,42,consensus,6,client_6.pt,0 3 6,0.14285714,0.14434402,0.17387255,0.12500000,0.15600216,0.28571430,0.18245382,0.07050643
small,bloodmnist_224,resnet,,7,0.1,42,specialist_client,0,client_0.pt,0 2 6,0.14285714,0.08323861,0.08123535,0.12500000,0.13001344,0.14285715,0.13478929,0.02920244
small,bloodmnist_224,resnet,,7,0.1,42,specialist_client,1,client_1.pt,0 1 2 3 5 7,0.14285714,0.13985693,0.13201174,0.31250000,0.29380071,0.14285715,0.28507539,0.08609587
small,bloodmnist_224,resnet,,7,0.1,42,specialist_client,2,client_2.pt,0 2 5 7,0.14285714,0.16534422,0.16689913,0.37500000,0.36784224,0.28571430,0.34326803,0.12008190
small,bloodmnist_224,resnet,,7,0.1,42,specialist_client,3,client_3.pt,2 3 4 5 6,0.14285714,0.10927746,0.11801928,0.18750000,0.20824320,0.28571430,0.19344106,0.07534161
small,bloodmnist_224,resnet,,7,0.1,42,specialist_client,4,client_4.pt,1 4 6 7,0.14285714,0.13776051,0.12583236,0.31250000,0.27317127,0.14285715,0.24395976,0.09677032
small,bloodmnist_224,resnet,,7,0.1,42,specialist_client,5,client_5.pt,0 1 3 5 6 7,0.14285714,0.14444970,0.13979824,0.31250000,0.30645888,0.14285715,0.33659049,0.11840717
small,bloodmnist_224,resnet,,7,0.1,42,specialist_client,6,client_6.pt,0 1 5 6 7,0.14285714,0.22007261,0.23620383,0.50000000,0.49332598,0.57142860,0.48105601,0.24436499
small,bloodmnist_224,swin_tiny,,3,0.0,42,prototype_head,0,client_0.pt,3 7 5,0.33333333,0.27219519,0.23592724,0.18750000,0.15959905,0.00000000,0.15959905,0.03659183
small,bloodmnist_224,swin_tiny,,3,0.0,42,prototype_head,1,client_1.pt,4 6 0,0.33333333,0.41936344,0.43572909,0.31250000,0.29701259,0.28571430,0.29701259,0.07791620
small,bloodmnist_224,swin_tiny,,3,0.0,42,prototype_head,2,client_2.pt,2 1,0.33333333,0.30844134,0.32834369,0.18750000,0.18243525,0.28571430,0.18172469,0.04331261
small,bloodmnist_224,swin_tiny,,3,0.01,42,morph_anchor,0,client_0.pt,6 7,0.33333333,0.39611885,0.37229624,0.18750000,0.15959905,0.00000000,0.15959926,0.03659185
small,bloodmnist_224,swin_tiny,,3,0.01,42,morph_anchor,1,client_1.pt,1 4 5,0.33333333,0.24121140,0.22859336,0.06250000,0.06076554,0.00000000,0.06167185,0.01305563
small,bloodmnist_224,swin_tiny,,3,0.01,42,morph_anchor,2,client_2.pt,0 2 3 5,0.33333333,0.36266983,0.39911038,0.12500000,0.13001344,0.14285715,0.18616418,0.03288213
small,bloodmnist_224,swin_tiny,,3,0.1,42,specialist_client,0,client_0.pt,0 2 3 4 5 6 7,0.33333333,0.27888250,0.25309858,0.18750000,0.15959905,0.00000000,0.15917755,0.03717079
small,bloodmnist_224,swin_tiny,,3,0.1,42,specialist_client,1,client_1.pt,0 1 3 4 5 6,0.33333333,0.44223121,0.49387106,0.31250000,0.29701259,0.28571430,0.27516362,0.20844303
small,bloodmnist_224,swin_tiny,,3,0.1,42,specialist_client,2,client_2.pt,0 3 7,0.33333333,0.27888629,0.25303036,0.18750000,0.15959905,0.00000000,0.15959908,0.03659183
small,bloodmnist_224,swin_tiny,,5,0.0,42,prototype_head,0,client_0.pt,3 1,0.20000000,0.21959861,0.23635538,0.18750000,0.18243525,0.28571430,0.18159407,0.04284052
small,bloodmnist_224,swin_tiny,,5,0.0,42,prototype_head,1,client_1.pt,4 5,0.20000000,0.11792577,0.10420319,0.06250000,0.06076554,0.00000000,0.06096045,0.01280099
small,bloodmnist_224,swin_tiny,,5,0.0,42,prototype_head,2,client_2.pt,2 0,0.20000000,0.16998126,0.17577948,0.12500000,0.13001344,0.14285715,0.13001139,0.02902590
small,bloodmnist_224,swin_tiny,,5,0.0,42,prototype_head,3,client_3.pt,7,0.20000000,0.19384412,0.16989198,0.18750000,0.15959905,0.00000000,0.15959905,0.03659183
small,bloodmnist_224,swin_tiny,,5,0.0,42,prototype_head,4,client_4.pt,6,0.20000000,0.29865021,0.31376994,0.31250000,0.29701259,0.28571430,0.29701259,0.07791620
small,bloodmnist_224,swin_tiny,,5,0.01,42,prototype_head,0,client_0.pt,3 4,0.20000000,0.07708698,0.05994521,0.00000000,0.00000000,0.00000000,0.01459786,0.00000000
small,bloodmnist_224,swin_tiny,,5,0.01,42,prototype_head,1,client_1.pt,4 5 6,0.20000000,0.28683060,0.28689378,0.31250000,0.29701259,0.28571430,0.29700860,0.07791660
small,bloodmnist_224,swin_tiny,,5,0.01,42,prototype_head,2,client_2.pt,0,0.20000000,0.12840442,0.13757941,0.06250000,0.09194430,0.14285715,0.09194430,0.01984885
small,bloodmnist_224,swin_tiny,,5,0.01,42,prototype_head,3,client_3.pt,6,0.20000000,0.28683105,0.28689411,0.31250000,0.29701259,0.28571430,0.29701259,0.07791620
small,bloodmnist_224,swin_tiny,,5,0.01,42,prototype_head,4,client_4.pt,1 2 7,0.20000000,0.22084689,0.22868747,0.18750000,0.18243525,0.28571430,0.21741733,0.10842041
small,bloodmnist_224,swin_tiny,,5,0.1,42,prototype_head,0,client_0.pt,0 1 3 4 5 7,0.20000000,0.19533668,0.17101254,0.18750000,0.15959905,0.00000000,0.15533664,0.03875195
small,bloodmnist_224,swin_tiny,,5,0.1,42,prototype_head,1,client_1.pt,0 1 2 5 6 7,0.20000000,0.30768839,0.32901722,0.31250000,0.29701259,0.28571430,0.27860859,0.17401907
small,bloodmnist_224,swin_tiny,,5,0.1,42,prototype_head,2,client_2.pt,0 1 2 5,0.20000000,0.10129659,0.08230276,0.00000000,0.00000000,0.00000000,0.17217598,0.00000000
small,bloodmnist_224,swin_tiny,,5,0.1,42,prototype_head,3,client_3.pt,2 6,0.20000000,0.17332219,0.17872401,0.12500000,0.13001344,0.14285715,0.14093283,0.03256699
small,bloodmnist_224,swin_tiny,,5,0.1,42,prototype_head,4,client_4.pt,1 2 3 4 7,0.20000000,0.22235610,0.23894346,0.18750000,0.18243525,0.28571430,0.18384906,0.04703448
small,bloodmnist_224,swin_tiny,,7,0.0,42,prototype_head,0,client_0.pt,3 0,0.14285714,0.06850912,0.05618894,0.00000000,0.00000000,0.00000000,0.03793682,0.00000000
small,bloodmnist_224,swin_tiny,,7,0.0,42,prototype_head,1,client_1.pt,4,0.14285714,0.09703778,0.08614340,0.06250000,0.06076554,0.00000000,0.06076554,0.01277409
small,bloodmnist_224,swin_tiny,,7,0.0,42,prototype_head,2,client_2.pt,2,0.14285714,0.13990493,0.14534777,0.12500000,0.13001344,0.14285715,0.13001344,0.02902121
small,bloodmnist_224,swin_tiny,,7,0.0,42,prototype_head,3,client_3.pt,7,0.14285714,0.15954566,0.14047995,0.18750000,0.15959905,0.00000000,0.15959905,0.03659183
small,bloodmnist_224,swin_tiny,,7,0.0,42,prototype_head,4,client_4.pt,6,0.14285714,0.24580751,0.25944951,0.31250000,0.29701259,0.28571430,0.29701259,0.07791620
small,bloodmnist_224,swin_tiny,,7,0.0,42,prototype_head,5,client_5.pt,1,0.14285714,0.18082280,0.19549336,0.18750000,0.18243525,0.28571430,0.18243525,0.04272229
small,bloodmnist_224,swin_tiny,,7,0.0,42,prototype_head,6,client_6.pt,5,0.14285714,0.10837217,0.11689710,0.06250000,0.07822976,0.14285715,0.07822976,0.01669051
small,bloodmnist_224,swin_tiny,,7,0.01,42,prototype_head,0,client_0.pt,5,0.14285714,0.09863000,0.10610210,0.06250000,0.07822976,0.14285715,0.07822976,0.01669051
small,bloodmnist_224,swin_tiny,,7,0.01,42,prototype_head,1,client_1.pt,4 7,0.14285714,0.09428735,0.08430274,0.06250000,0.06076554,0.00000000,0.10886915,0.03369093
small,bloodmnist_224,swin_tiny,,7,0.01,42,prototype_head,2,client_2.pt,4,0.14285714,0.08831453,0.07818839,0.06250000,0.06076554,0.00000000,0.06076559,0.01277409
small,bloodmnist_224,swin_tiny,,7,0.01,42,prototype_head,3,client_3.pt,6,0.14285714,0.22371054,0.23549035,0.31250000,0.29701259,0.28571430,0.29701259,0.07791620
small,bloodmnist_224,swin_tiny,,7,0.01,42,prototype_head,4,client_4.pt,2 3 5,0.14285714,0.12735680,0.13195154,0.12500000,0.13001344,0.14285715,0.13028113,0.02906868
small,bloodmnist_224,swin_tiny,,7,0.01,42,prototype_head,5,client_5.pt,1 4 7,0.14285714,0.14434139,0.12869680,0.18750000,0.15959905,0.00000000,0.12957354,0.06691794
small,bloodmnist_224,swin_tiny,,7,0.01,42,prototype_head,6,client_6.pt,0 3 6,0.14285714,0.22335939,0.23526807,0.31250000,0.29701259,0.28571430,0.29265600,0.07889443
small,bloodmnist_224,swin_tiny,,7,0.1,42,specialist_client,0,client_0.pt,0 2 6,0.14285714,0.20299006,0.22203636,0.31250000,0.29701259,0.28571430,0.28901115,0.08253357
small,bloodmnist_224,swin_tiny,,7,0.1,42,specialist_client,1,client_1.pt,0 1 2 3 5 7,0.14285714,0.13202380,0.12031111,0.18750000,0.15959905,0.00000000,0.15902820,0.03739873
small,bloodmnist_224,swin_tiny,,7,0.1,42,specialist_client,2,client_2.pt,0 2 5 7,0.14285714,0.13529210,0.12508710,0.18750000,0.15959905,0.00000000,0.17255870,0.07225869
small,bloodmnist_224,swin_tiny,,7,0.1,42,specialist_client,3,client_3.pt,2 3 4 5 6,0.14285714,0.11579548,0.12445452,0.12500000,0.13001344,0.14285715,0.13024935,0.02907046
small,bloodmnist_224,swin_tiny,,7,0.1,42,specialist_client,4,client_4.pt,1 4 6 7,0.14285714,0.13202439,0.12026453,0.18750000,0.15959905,0.00000000,0.15959121,0.03659537
small,bloodmnist_224,swin_tiny,,7,0.1,42,specialist_client,5,client_5.pt,0 1 3 5 6 7,0.14285714,0.14984433,0.16757692,0.18750000,0.18243525,0.28571430,0.18444037,0.04336381
small,bloodmnist_224,swin_tiny,,7,0.1,42,specialist_client,6,client_6.pt,0 1 5 6 7,0.14285714,0.13202982,0.12026952,0.18750000,0.15959905,0.00000000,0.15964837,0.03660313
small,bloodmnist_224,vit_t,,3,0.0,42,prototype_head,0,client_0.pt,3 7 5,0.33333333,0.40206239,0.37731484,0.18750000,0.15959905,0.00000000,0.15960778,0.03659232
small,bloodmnist_224,vit_t,,3,0.0,42,prototype_head,1,client_1.pt,4 6 0,0.33333333,0.24466321,0.23148002,0.06250000,0.06076554,0.00000000,0.06123393,0.01278089
small,bloodmnist_224,vit_t,,3,0.0,42,prototype_head,2,client_2.pt,2 1,0.33333333,0.35327438,0.39120516,0.12500000,0.13001344,0.14285715,0.13192038,0.03014560
small,bloodmnist_224,vit_t,,3,0.01,42,prototype_head,0,client_0.pt,6 7,0.33333333,0.40232399,0.37759447,0.18750000,0.15959905,0.00000000,0.15960107,0.03659198
small,bloodmnist_224,vit_t,,3,0.01,42,prototype_head,1,client_1.pt,1 4 5,0.33333333,0.24487893,0.23172623,0.06250000,0.06076554,0.00000000,0.06134582,0.01292190
small,bloodmnist_224,vit_t,,3,0.01,42,prototype_head,2,client_2.pt,0 2 3 5,0.33333333,0.35279712,0.39067933,0.12500000,0.13001344,0.14285715,0.13001855,0.02902147
small,bloodmnist_224,vit_t,,3,0.1,42,prototype_head,0,client_0.pt,0 2 3 4 5 6 7,0.33333333,0.37081826,0.35098067,0.18750000,0.15959905,0.00000000,0.15931314,0.03664890
small,bloodmnist_224,vit_t,,3,0.1,42,prototype_head,1,client_1.pt,0 1 3 4 5 6,0.33333333,0.25830406,0.29799685,0.06250000,0.07822976,0.14285715,0.10297764,0.01876782
small,bloodmnist_224,vit_t,,3,0.1,42,prototype_head,2,client_2.pt,0 3 7,0.33333333,0.37087765,0.35102254,0.18750000,0.15959905,0.00000000,0.15959632,0.03659191
small,bloodmnist_224,vit_t,,5,0.0,42,prototype_head,0,client_0.pt,3 1,0.20000000,0.09162704,0.07768033,0.00000000,0.00000000,0.00000000,0.00243547,0.00000000
small,bloodmnist_224,vit_t,,5,0.0,42,prototype_head,1,client_1.pt,4 5,0.20000000,0.13724011,0.12583035,0.06250000,0.06076554,0.00000000,0.06076577,0.01277410
small,bloodmnist_224,vit_t,,5,0.0,42,prototype_head,2,client_2.pt,2 0,0.20000000,0.19784233,0.21230754,0.12500000,0.13001344,0.14285715,0.12972756,0.02919527
small,bloodmnist_224,vit_t,,5,0.0,42,prototype_head,3,client_3.pt,7,0.20000000,0.22564490,0.20520034,0.18750000,0.15959905,0.00000000,0.15960051,0.03659193
small,bloodmnist_224,vit_t,,5,0.0,42,prototype_head,4,client_4.pt,6,0.20000000,0.34764561,0.37898132,0.31250000,0.29701259,0.28571430,0.29701802,0.07792032
