domain,epoch,train_loss,val_accuracy,val_balanced_accuracy,val_collapse_ratio
medical_derma,54,0.48662910308990326,0.7587238550186157,0.5360007420897351,0.6759720837487537
medical_derma,55,0.48218097796670817,0.7457627058029175,0.5494463171278159,0.6889332003988036
medical_derma,56,0.4703146685193945,0.7457627058029175,0.5878154063165774,0.6331006979062812
medical_derma,57,0.44834080956045835,0.7377866506576538,0.5520535491261487,0.6291126620139581
medical_derma,58,0.4367488277601553,0.7407776713371277,0.5518923456862567,0.6281156530408774
medical_derma,59,0.4421867209170197,0.7397806644439697,0.5530983511077189,0.6630109670987039
medical_derma,60,0.42275474317168754,0.7617148756980896,0.5768684961893393,0.6729810568295115
medical_derma,61,0.4255842857665711,0.7657029032707214,0.5637712626003024,0.7058823529411765
medical_derma,62,0.49173441117136835,0.7507477402687073,0.5673436317464421,0.6660019940179461
medical_derma,63,0.45959727742353146,0.7298105955123901,0.5473813978497819,0.6251246261216351
medical_derma,64,0.4615929893978111,0.7477567195892334,0.568773806947109,0.6530408773678963
medical_derma,65,0.42166200834384265,0.733798623085022,0.5667433132304327,0.6510468594217348
medical_derma,66,0.42358964714800496,0.7557327747344971,0.5961850310796447,0.6331006979062812
medical_derma,67,0.43276941407096015,0.7666999101638794,0.5971449895337483,0.6739780658025922
medical_derma,68,0.44292740651624457,0.7188434600830078,0.5649888784549206,0.6530408773678963
medical_derma,69,0.484516802299579,0.7347956299781799,0.5622930659230425,0.6430707876370887
medical_derma,70,0.49735065657112215,0.7527417540550232,0.5647505373500689,0.6819541375872383
medical_derma,71,0.48472828265006795,0.7637088894844055,0.582157457918582,0.6999002991026919
medical_derma,72,0.4563396270577605,0.7437686920166016,0.5468886399799749,0.650049850448654
medical_derma,73,0.4374677053579203,0.7507477402687073,0.5793589388437164,0.6620139581256231
medical_derma,74,0.4400360032063298,0.7696909308433533,0.6171944750399083,0.6550348953140578
medical_derma,75,0.4383525727256926,0.7487537264823914,0.5485274014548018,0.6630109670987039
medical_derma,76,0.44980216619205216,0.7527417540550232,0.5899787945455393,0.6580259222333001
medical_derma,77,0.43429673771145716,0.7497507333755493,0.5720835750109755,0.6570289132602194
medical_derma,78,0.42620078559028657,0.7467597126960754,0.5411571391665069,0.654037886340977
medical_derma,79,0.4359043260069466,0.7517447471618652,0.5395752358281632,0.6779661016949152
medical_derma,80,0.41496759183535786,0.7676969170570374,0.5762459274168875,0.6669990029910269
natural_cifar_3client,1,2.205720879660712,0.42160001397132874,0.4199076373366311,0.1316
natural_cifar_3client,2,1.9157410423490737,0.42879998683929443,0.42997323788824,0.1268
natural_cifar_3client,3,1.90075054013994,0.438400000333786,0.43711294721891203,0.1174
natural_cifar_3client,4,1.9203609169218274,0.43779999017715454,0.4369674390363419,0.1276
natural_cifar_3client,5,1.9102386417388917,0.43059998750686646,0.4283859566358326,0.1458
natural_cifar_3client,6,1.9380647482977973,0.43459999561309814,0.4335914803209987,0.1178
natural_cifar_3client,7,1.9380629902733697,0.42899999022483826,0.42755659982839234,0.1324
natural_cifar_3client,8,1.9587841107262505,0.42719998955726624,0.42485227125122693,0.1518
natural_cifar_3client,9,1.9479154739167954,0.42719998955726624,0.427906885642434,0.1198
natural_cifar_3client,10,1.930312929280599,0.4277999997138977,0.42759323622231005,0.1166
natural_cifar_3client,11,1.9467737787034776,0.4230000078678131,0.4212717164649867,0.119
natural_cifar_3client,12,1.9539470719867282,0.423799991607666,0.42256746894995406,0.1414
natural_cifar_3client,13,1.9536551860385472,0.42980000376701355,0.4291895202295545,0.129
natural_cifar_3client,14,1.928654360707601,0.42399999499320984,0.42171440943839117,0.1334
natural_cifar_3client,15,1.9454800571229722,0.41200000047683716,0.41054469136355287,0.1416
natural_cifar_3client,16,1.956705260043674,0.430400013923645,0.4291312059858523,0.1186
natural_cifar_3client,17,1.9452822194841173,0.4214000105857849,0.4202568631870838,0.1288
natural_cifar_3client,18,1.94715614083608,0.4302000105381012,0.42950963024847777,0.1134
natural_cifar_3client,19,1.939004463810391,0.43560001254081726,0.43531178278156374,0.1148
natural_cifar_3client,20,1.9372717212677002,0.43479999899864197,0.433837771427877,0.1232
natural_cifar_3client,21,1.9421299716101752,0.42260000109672546,0.42253080575673624,0.1152
natural_cifar_3client,22,1.9215411671532525,0.4198000133037567,0.4205055864384303,0.123
natural_cifar_3client,23,1.9405830318027073,0.42719998955726624,0.4274460739344376,0.1316
natural_cifar_3client,24,1.9053598082436456,0.4275999963283539,0.4262432132684554,0.1486
natural_cifar_3client,25,1.9586592677222359,0.42640000581741333,0.427502775560267,0.1318
natural_cifar_3client,26,1.953879366132948,0.4244000017642975,0.42386682927481417,0.1212
natural_cifar_3client,27,1.9411438597573174,0.4296000003814697,0.4284273619418778,0.1346
natural_cifar_3client,28,1.93381750547621,0.4262000024318695,0.4249304319364053,0.1186
natural_cifar_3client,29,1.9448123679690892,0.421999990940094,0.4216073714215224,0.124
natural_cifar_3client,30,1.916611288219028,0.4302000105381012,0.4300815053955372,0.1302
natural_cifar_3client,31,1.9323549140930176,0.4203999936580658,0.4209932827457938,0.144
natural_cifar_3client,32,1.9395534396277534,0.43560001254081726,0.43545882931666313,0.1414
natural_cifar_3client,33,1.9210217579947577,0.4323999881744385,0.43002511203818383,0.1364
natural_cifar_3client,34,1.9339219692230225,0.43299999833106995,0.4324948620570989,0.1208
natural_cifar_3client,35,1.938529622883267,0.4196000099182129,0.4183030321549177,0.1224
natural_cifar_3client,36,1.920765776570638,0.4235999882221222,0.42381639679400906,0.1222
natural_cifar_3client,37,1.9304901188108656,0.42419999837875366,0.4216021321890315,0.1466
natural_cifar_3client,38,1.943784141582913,0.4277999997138977,0.4272778220444273,0.1304
natural_cifar_3client,39,1.930595514509413,0.41499999165534973,0.4142060317365793,0.1236
natural_cifar_3client,40,1.9279492892371284,0.430400013923645,0.43073325273251883,0.1206
natural_cifar_3client,41,1.9363508040534125,0.4081999957561493,0.40869642344650287,0.1406
natural_cifar_3client,42,1.9424286903805204,0.4334000051021576,0.43249780482426453,0.1196
natural_cifar_3client,43,1.9392247628953723,0.421999990940094,0.42237259015661205,0.1242
natural_cifar_3client,44,1.962731712298923,0.436599999666214,0.43415165761682345,0.1324
natural_cifar_3client,45,1.9328167096243964,0.4325999915599823,0.4320724137490801,0.1342
natural_cifar_3client,46,1.9397248908784654,0.43059998750686646,0.4305001788632049,0.1308
natural_cifar_3client,47,1.9206835693571302,0.43059998750686646,0.4307137339891648,0.131
natural_cifar_3client,48,1.9287958034939237,0.42340001463890076,0.42310840931052474,0.123
natural_cifar_3client,49,1.921059943177965,0.4275999963283539,0.42700334110102267,0.1316
natural_cifar_3client,50,1.9489154733869765,0.43140000104904175,0.4305405334801084,0.119
natural_cifar_3client,51,1.933680844900343,0.436599999666214,0.4342050258748392,0.1244
natural_cifar_3client,52,1.9691836817423503,0.4336000084877014,0.43207567069320624,0.1364
natural_cifar_3client,53,1.9553624562793308,0.43540000915527344,0.43406899922180064,0.1128
natural_cifar_3client,54,1.9575837920294867,0.42100000381469727,0.4219658251120461,0.137
natural_cifar_3client,55,1.9455078339470757,0.43220001459121704,0.43178550113330266,0.1264
natural_cifar_3client,56,1.9302198488023545,0.4185999929904938,0.4161377394594137,0.1228
natural_cifar_3client,57,1.957629335276286,0.4296000003814697,0.42826857891342546,0.1282
natural_cifar_3client,58,1.9316153792063395,0.4169999957084656,0.41551791728250187,0.129
natural_cifar_3client,59,1.9356118619706895,0.42340001463890076,0.4229631232624712,0.1152
natural_cifar_3client,60,1.921921369849311,0.4275999963283539,0.4270430166895606,0.1278
natural_cifar_3client,61,1.937398353407118,0.421999990940094,0.42139635867095515,0.1298
natural_cifar_3client,62,1.9518461901982624,0.44020000100135803,0.4396827956269809,0.116
natural_cifar_3client,63,1.9415715496910944,0.42340001463890076,0.4225503834459669,0.133
natural_cifar_3client,64,1.9554991421169705,0.4180000126361847,0.41627306359892213,0.1328
natural_cifar_3client,65,1.9255312193976508,0.42739999294281006,0.427244406313043,0.1358
natural_cifar_3client,66,1.955326117240058,0.4300000071525574,0.42858793557624286,0.1276
natural_cifar_3client,67,1.9503552495532566,0.4309999942779541,0.4295253623442985,0.1286
natural_cifar_3client,68,1.9578318884531656,0.4189999997615814,0.4181519764492978,0.1188
natural_cifar_3client,69,1.9611990261501737,0.4318000078201294,0.431668350847137,0.1252
natural_cifar_3client,70,1.9550978112962512,0.4325999915599823,0.43232509819973997,0.114
natural_cifar_3client,71,1.950563390774197,0.41999998688697815,0.4187578109919719,0.1204
natural_cifar_3client,72,1.9616784096188016,0.42579999566078186,0.4263724106660254,0.1482
natural_cifar_3client,73,1.9374350471920436,0.41920000314712524,0.41988812340777687,0.117
natural_cifar_3client,74,1.919057401784261,0.42179998755455017,0.4206795021767413,0.1154
natural_cifar_3client,75,1.926343769921197,0.4212000072002411,0.41971736721560093,0.1354
natural_cifar_3client,76,1.9438729278564453,0.42239999771118164,0.42220381387516703,0.116
natural_cifar_3client,77,1.952245610215929,0.430400013923645,0.4290602977246526,0.1228
natural_cifar_3client,78,1.956935886976454,0.4251999855041504,0.42449634959199506,0.1346
natural_cifar_3client,79,1.9383722032758925,0.4124000072479248,0.4131085051597913,0.1248
natural_cifar_3client,80,1.9651354536056518,0.42660000920295715,0.4263726571718472,0.123
