domain,epoch,train_loss,val_accuracy,val_balanced_accuracy,val_collapse_ratio
natural_cifar_3client,40,0.055341585477476744,0.8843469619750977,0.7683804496450867,0.634097706879362
natural_cifar_3client,41,0.05470102528925967,0.8703888058662415,0.7485159227547985,0.6241276171485544
natural_cifar_3client,42,0.054741609458795235,0.8853439688682556,0.7615590076948392,0.6271186440677966
natural_cifar_3client,43,0.05470574089909852,0.8803589344024658,0.725498851845456,0.6301096709870389
natural_cifar_3client,44,0.05552511317521202,0.8823529481887817,0.7409288139967297,0.6271186440677966
natural_cifar_3client,45,0.04903388327375465,0.8823529481887817,0.707307919837194,0.6390827517447657
natural_cifar_3client,46,0.05596923499563646,0.8863409757614136,0.7912040351150421,0.638085742771685
natural_cifar_3client,47,0.05561854692599446,0.876370906829834,0.7303420264778578,0.6331006979062812
natural_cifar_3client,48,0.04970878384347069,0.8813559412956238,0.757110649967793,0.6301096709870389
natural_cifar_3client,49,0.04663501862626333,0.8803589344024658,0.7444531795819852,0.6301096709870389
natural_cifar_3client,50,0.049302912476047636,0.8783649206161499,0.7098099718708618,0.6321036889332003
natural_cifar_3client,51,0.054336403497228,0.8823529481887817,0.7213264350266693,0.6291126620139581
natural_cifar_3client,52,0.055047897841827634,0.8783649206161499,0.7624940559366788,0.6201395812562313
natural_cifar_3client,53,0.05084534998612583,0.8913260102272034,0.7825882885601857,0.6301096709870389
natural_cifar_3client,54,0.05251534701199662,0.8743768930435181,0.7476168608487109,0.6221335992023929
natural_cifar_3client,55,0.048590596343147545,0.8823529481887817,0.7706692920978634,0.6271186440677966
natural_cifar_3client,56,0.05025591155687174,0.8813559412956238,0.7652843548628093,0.6231306081754736
natural_cifar_3client,57,0.04574377428667427,0.876370906829834,0.7536653179510323,0.6331006979062812
natural_cifar_3client,58,0.04410201445486664,0.8683947920799255,0.7353061985380487,0.6251246261216351
natural_cifar_3client,59,0.039096622593701946,0.8863409757614136,0.769430700109857,0.6410767696909272
natural_cifar_3client,60,0.03366721152357594,0.8793619275093079,0.7648754846647118,0.6261216350947159
natural_cifar_3client,61,0.03052031781896045,0.8803589344024658,0.7553037959361143,0.6331006979062812
natural_cifar_3client,62,0.031105183790643493,0.876370906829834,0.7811654356150843,0.6201395812562313
natural_cifar_3client,63,0.03140883248252043,0.8793619275093079,0.782532216607158,0.6251246261216351
natural_cifar_3client,64,0.033175864797742115,0.8803589344024658,0.740488238263414,0.634097706879362
natural_cifar_3client,65,0.030848312330293608,0.8783649206161499,0.7527297933621118,0.6331006979062812
natural_cifar_3client,66,0.02826049567530001,0.8733798861503601,0.7621612221143836,0.6181455633100698
natural_cifar_3client,67,0.025544793727956962,0.8843469619750977,0.7477312031176199,0.646061814556331
natural_cifar_3client,68,0.02618923240484925,0.8733798861503601,0.7408521337092766,0.6331006979062812
natural_cifar_3client,69,0.026510138239802437,0.8853439688682556,0.7573434814652613,0.6350947158524427
natural_cifar_3client,70,0.025506652766697516,0.8773679137229919,0.7475793190078904,0.6291126620139581
natural_cifar_3client,71,0.024458858767340677,0.8863409757614136,0.7660897681974965,0.6400797607178464
natural_cifar_3client,72,0.023983354224215072,0.8723828792572021,0.7349093497805441,0.6241276171485544
natural_cifar_3client,73,0.02637451968447014,0.8773679137229919,0.7354912404092733,0.6291126620139581
natural_cifar_3client,74,0.025205909871963184,0.876370906829834,0.7375605606284764,0.6291126620139581
natural_cifar_3client,75,0.024453671451057774,0.8773679137229919,0.7212603239535325,0.638085742771685
natural_cifar_3client,76,0.02752577125509387,0.8783649206161499,0.7817996675139531,0.6291126620139581
natural_cifar_3client,77,0.024949347713582863,0.8703888058662415,0.7253830984510141,0.6350947158524427
natural_cifar_3client,78,0.023985222285841764,0.876370906829834,0.7498885674529703,0.6321036889332003
natural_cifar_3client,79,0.022488650651729718,0.875373899936676,0.7461524824522483,0.6221335992023929
natural_cifar_3client,80,0.022413347900792076,0.8723828792572021,0.761588962759923,0.6231306081754736
